Probe id	Gene name	Entrez gene id	Chromosome	Start	End	Cytoband	RefSeq(mRNA)	RefSeq(protein)	miRNA Accession #	MirBase Name	BR:MCF7	BR:MDA-MB-231	BR:HS 578T	BR:BT-549	BR:T-47D	CNS:SF-268	CNS:SF-295	CNS:SF-539	CNS:SNB-19	CNS:SNB-75	CNS:U251	CO:COLO 205	CO:HCC-2998	CO:HCT-116	CO:HCT-15	CO:HT29	CO:KM12	CO:SW-620	LE:CCRF-CEM	LE:HL-60(TB)	LE:K-562	LE:MOLT-4	LE:RPMI-8226	LE:SR	ME:LOX IMVI	ME:MALME-3M	ME:M14	ME:SK-MEL-2	ME:SK-MEL-28	ME:SK-MEL-5	ME:UACC-257	ME:UACC-62	ME:MDA-MB-435	ME:MDA-N	LC:A549/ATCC	LC:EKVX	LC:HOP-62	LC:HOP-92	LC:NCI-H226	LC:NCI-H23	LC:NCI-H322M	LC:NCI-H460	LC:NCI-H522	OV:IGROV1	OV:OVCAR-3	OV:OVCAR-4	OV:OVCAR-5	OV:OVCAR-8	OV:SK-OV-3	OV:NCI/ADR-RES	PR:PC-3	PR:DU-145	RE:786-0	RE:A498	RE:ACHN	RE:CAKI-1	RE:RXF 393	RE:SN12C	RE:TK-10	RE:UO-31
hsa-let-7b	-	-	22	46509572	46509593	-	-	-	MI0000063	hsa-let-7b	4.232	4.238	5.798	4.371	2.369	5.098	5.685	5.002	5.322	6.067	5.342	4.107	4.93	3.432	5.549	4.87	4.828	3.775	2.103	3.396	-1.242	4.959	3.782	3.171	1.251	5.547	4.307	3.041	5.256	4.091	3.4	3.353	4.965	4.895	4.353	3.525	6.362	3.703	4.229	2.038	3.861	3.089	3.905	2.733	4.613	5.591	5.281	4.402	7.355	5.28	6.61	3.693	5.451	5.086	3.356	3.557	4.944	4.021	3.868	3.796
hsa-miR-221	-	-	X	45605607	45605629	-	-	-	MI0000298	hsa-mir-221	-2.341	5.199	3.074	3.079	-3.412	3.928	3.403	1.008	2.422	4.129	3.664	1.703	1.008	3.383	2.465	2.631	1.484	2.227	0.69	3.732	-1.38	0.42	-1.597	0.918	3.258	0.357	3.993	1.687	1.347	-0.167	0.288	2.39	1.302	1.672	2.09	0.517	3.758	3.897	2.646	0.533	1.97	1.207	3.829	2.48	3.453	2.552	1.818	3.563	1.853	1.845	2.605	2.541	1.83	-0.373	2.406	2.667	1.064	3.935	1.785	3.123
hsa-miR-221*	-	-	X	45605607	45605629	-	-	-	MI0000298	hsa-mir-221	-4.002	0.454	-1.361	-2.348	-3.412	-1.103	-1.037	-2.823	-1.553	-0.033	-0.786	-2.461	-2.364	-1.483	-2.292	-2.347	-3.026	-3.028	-3.545	-1.414	-1.38	-2.913	-2.905	-2.074	-1.42	-1.414	-1.29	-2.047	-1.14	-3.024	-1.544	-3.531	-2.201	-2.146	-1.851	-3.604	-0.498	0.044	-2.036	-3.916	-2.619	-3.176	-0.528	-3.129	-0.431	-1.711	-2.221	-1.938	-1.314	-1.938	-1.298	-2.352	-2.653	-2.894	-2.496	-2.946	-2.711	-1.197	-1.814	-2.429
hsa-miR-222	-	-	X	45606441	45606461	-	-	-	MI0000299	hsa-mir-222	-4.002	2.197	0.205	0.942	-3.412	1.427	1.027	-0.638	0.412	1.579	1.762	0.214	0.921	1.042	0.104	0.768	-0.43	-0.514	-1.722	1.502	-1.38	-2.74	-2.905	-1.805	1.764	-0.09	1.735	-0.676	0.055	-1.96	0.165	0.017	-1.509	-1.463	-0.045	-2.159	0.939	1.156	0.976	-2.182	-1.158	-0.756	0.364	0.266	0.804	-0.772	-0.532	1.263	-0.585	-0.486	0.04	1.133	-1.648	-2.391	0.553	0.07	-1.113	1.914	-1.109	1.246
hsa-miR-532-3p	-	-	X	49767774	49767832	-	-	-	MI0003205	hsa-mir-532	-3.474	-3.402	-4.41	-1.298	-1.77	-2.219	-3.088	-3.805	-2.181	-3.198	-3.085	-1.626	-1.765	-2.887	-3.212	-4.116	-1.572	-2.823	-2.819	-2.247	-1.38	-2.198	-2.905	-2.26	-3.891	-0.615	-1.357	-0.517	-0.668	-0.305	-0.516	-1.117	-0.288	-0.498	-2.834	-2.979	-3.497	-3.364	-0.591	-1.91	-2.58	-2.79	-0.72	-2.146	-2.316	-3.326	-3.268	-3.661	-2.893	-3.929	-1.746	-3.275	-3.375	-2.894	-3.962	-4.496	-3.493	-1.886	-3.162	-3.998
hsa-miR-532-5p	-	-	X	49767774	49767832	-	-	-	MI0003205	hsa-mir-532	-2.342	-2.695	-3.763	-0.414	-0.73	-2.039	-2.478	-3.041	-1.556	-2.395	-2.908	-0.694	-0.962	-2.562	-2.697	-3.296	-0.253	-2.299	-2.425	-1.603	-1.204	-0.722	-1.736	-2.26	-3.351	0.085	-0.582	0.376	0.115	0.615	0.149	-0.523	1.097	0.602	-2.081	-2.012	-3.184	-2.681	0.128	-0.659	-1.649	-2.18	-0.049	-1.625	-1.834	-2.387	-2.254	-3.304	-1.756	-2.777	-0.752	-2.5	-2.628	-2.894	-3.962	-4.167	-2.473	-1.349	-3.162	-3.998
hsa-miR-188-3p	-	-	X	49768124	49768183	-	-	-	MI0000484	hsa-mir-188	-4.002	-3.529	-4.41	-3.802	-3.412	-3.639	-3.093	-3.862	-4.306	-3.698	-3.202	-3.647	-3.615	-3.398	-3.453	-4.116	-3.687	-4.388	-3.545	-3.167	-1.275	-3.201	-2.893	-2.222	-4.257	-3.103	-3.98	-3.465	-2.607	-2.954	-3.27	-4.655	-2.552	-3.015	-2.891	-4.328	-3.497	-3.606	-4.374	-3.916	-4.285	-3.176	-3.903	-4.028	-2.787	-2.84	-2.926	-3.661	-2.348	-3.929	-2.91	-4.34	-2.993	-2.505	-3.962	-4.513	-2.79	-4.549	-2.982	-3.998
hsa-miR-188-5p	-	-	X	49768124	49768183	-	-	-	MI0000484	hsa-mir-188	-2.902	-0.831	-1.76	0.177	-2.359	-1.802	-2.137	-1.664	-2.448	-2.82	-2.285	-1.273	0.008	-2.36	-2.577	-2.87	-1.224	-2.099	0.865	-1.323	-1.151	-1.084	2.935	0.638	0.237	-2.194	-1.668	-2.043	-1.738	-0.866	-1.902	-1.116	-1.752	-1.996	-2.691	-2.267	-2.635	-1.882	-1.965	-2.121	-3.03	-1.614	-2.08	-2.022	-2.985	-3.231	-3.321	-1.476	-3.045	-3.697	-2.294	-2.396	-2.841	-1.084	-1.501	-2.855	-1.729	-2.208	-2.756	-2.204
hsa-miR-500	-	-	X	49773052	49773074	-	-	-	MI0003184	hsa-mir-500	-2.148	-2.237	-2.773	-0.689	-1.929	-0.871	-0.325	-2.391	-2.859	-1.983	-0.576	-2.048	-1.935	-0.999	-0.91	-3.204	-2.746	-1.237	-0.067	0.042	-1.38	-2.091	-2.072	-2.117	0.059	-2.917	-0.11	-3.13	-2.288	-2.191	-2.52	0.147	-3.042	-3.516	-2.244	-3.225	-2.747	-2.565	-1.05	-2.75	-3.266	0.056	-3.772	-0.091	-1.754	-2.142	-2.906	-0.44	-2.029	-3.428	-2.356	-0.004	-2.507	-1.963	0.37	-0.326	-2.547	-0.238	-2.305	0.139
hsa-miR-500*	-	-	X	49773052	49773074	-	-	-	MI0003184	hsa-mir-500	-3.734	-3.529	-4.134	-1.439	-1.849	-2.821	-3.093	-3.678	-2.494	-3.192	-3.202	-2.421	-1.948	-3.171	-3.453	-4.116	-1.53	-3.422	-2.549	-2.83	-1.38	-2.437	-2.823	-2.26	-4.052	-0.441	-1.521	-0.735	-0.346	-0.059	-0.557	-0.958	0.09	-0.45	-2.891	-2.836	-3.497	-3.398	-1.229	-1.502	-2.542	-2.84	-0.808	-2.468	-2.926	-3.454	-3.439	-3.635	-2.926	-3.929	-2.079	-3.015	-3.5	-2.894	-3.962	-4.439	-3.373	-2.173	-3.162	-3.998
hsa-miR-362-3p	-	-	X	49773577	49773635	-	-	-	MI0000762	hsa-mir-362	-3.086	-2.878	-3.441	-1.44	-1.542	-1.938	-2.259	-3.14	-1.581	-1.982	-2.968	-1.361	-1.001	-2.264	-3.092	-4.116	-0.945	-2.221	-2.291	-1.619	-1.38	-1.289	-2.151	-2.26	-3.778	0.397	-0.601	0.089	0.259	0.393	0.158	-0.601	0.609	0.142	-2.005	-1.999	-3.304	-2.55	-0.537	-1.103	-2.087	-2.341	-0.393	-1.865	-3	-2.929	-3.137	-3.474	-2.375	-3.929	-1.356	-2.41	-3.064	-2.894	-3.962	-4.204	-2.797	-0.942	-3.162	-3.998
hsa-miR-362-5p	-	-	X	49773577	49773635	-	-	-	MI0000762	hsa-mir-362	-2.515	-3.07	-3.814	-0.647	-1.016	-2.063	-2.955	-3.421	-2.046	-2.956	-3.202	-1.1	-1.493	-2.907	-3.067	-3.948	-0.537	-2.485	-2.491	-1.753	-1.38	-1.475	-2.034	-2.26	-3.334	-0.42	-0.714	-0.108	-0.323	0.128	-0.659	-0.827	0.795	0.298	-2.601	-2.31	-3.497	-2.507	-0.326	-0.965	-1.851	-2.302	-0.418	-1.771	-2.249	-3.137	-2.544	-3.623	-2.603	-3.929	-1.16	-2.513	-3.186	-2.894	-3.962	-4.249	-2.72	-1.581	-3.162	-3.998
hsa-miR-501-3p	-	-	X	49774344	49774402	-	-	-	MI0003185	hsa-mir-501	-4.002	-3.529	-4.41	-2.244	-3.412	-3.36	-3.093	-3.862	-3.494	-3.698	-3.202	-3.41	-2.929	-3.398	-3.453	-4.116	-2.184	-3.79	-2.929	-3.167	-1.38	-3.201	-2.905	-2.26	-4.257	-1.515	-2.262	-2.182	-1.333	-1.296	-1.575	-2.379	-0.944	-1.627	-2.891	-4.302	-3.497	-3.606	-2.309	-3.025	-4.285	-3.176	-2.754	-3.138	-3.07	-3.454	-3.785	-3.661	-3.045	-3.929	-3.184	-4.102	-3.624	-2.894	-3.962	-4.513	-3.496	-3.154	-3.162	-3.998
hsa-miR-501-5p	-	-	X	49774344	49774402	-	-	-	MI0003185	hsa-mir-501	-2.64	-2.857	-3.306	-0.87	-1.991	-1.445	-0.724	-3.079	-3.565	-2.729	-1.23	-2.619	-2.379	-1.284	-1.598	-3.718	-3.147	-1.736	-0.876	-0.603	-1.38	-2.569	-2.389	-2.182	-0.179	-2.34	-0.62	-3.148	-2.504	-2.032	-2.482	-0.115	-3.049	-2.932	-2.753	-3.606	-3.318	-3.077	-1.344	-2.609	-3.327	-0.386	-2.67	-0.186	-1.944	-2.887	-3.323	-0.872	-2.82	-3.929	-2.804	-0.796	-3.153	-2.894	-0.339	-0.842	-3.078	-1.085	-2.905	-0.22
hsa-miR-660	-	-	X	49777865	49777886	-	-	-	MI0003684	hsa-mir-660	-1.789	-2.034	-3.106	-0.212	-0.085	-1.36	-2.254	-2.494	-0.987	-1.955	-2.45	-0.364	-0.423	-1.855	-2.404	-3.079	-0.139	-1.96	-1.802	-1.081	-1.228	-0.69	-1.148	-2.26	-2.806	0.739	-0.261	0.783	0.68	0.921	1.126	0.104	0.994	0.587	-1.528	-1.308	-2.985	-2.442	0.745	0.004	-0.858	-1.843	0.503	-1.089	-2.094	-2.057	-2.09	-3.056	-1.723	-2.495	-0.362	-1.699	-2.114	-2.894	-3.85	-3.476	-2.248	-0.799	-3.162	-3.998
hsa-miR-502-3p	-	-	X	49779222	49779279	-	-	-	MI0003186	hsa-mir-502	-3.951	-3.529	-4.41	-2.216	-2.579	-3.522	-3.093	-3.862	-3.012	-3.546	-3.202	-2.891	-2.003	-3.398	-3.453	-4.116	-1.828	-3.885	-3.226	-3.167	-1.38	-2.987	-2.905	-2.26	-4.257	-0.253	-2.029	-1.173	-0.587	-0.466	-0.627	-1.647	-0.162	-0.868	-2.891	-3.519	-3.497	-3.606	-1.849	-2.182	-3.149	-2.876	-1.997	-3.157	-3.07	-3.454	-3.785	-3.661	-3.045	-3.929	-2.672	-3.254	-3.624	-2.894	-3.962	-4.513	-3.496	-2.468	-3.162	-3.998
hsa-miR-502-5p	-	-	X	49779222	49779279	-	-	-	MI0003186	hsa-mir-502	-3.919	-3.529	-4.41	-3.018	-2.965	-3.639	-3.093	-3.862	-4.123	-3.698	-3.202	-3.344	-3.441	-3.398	-3.453	-4.116	-2.727	-4.388	-3.545	-3.167	-1.041	-3.201	-2.905	-2.26	-4.257	-1.858	-2.691	-2.181	-1.739	-1.285	-1.499	-2.287	-0.979	-1.007	-2.814	-4.299	-3.497	-3.606	-2.649	-3.05	-3.938	-3.061	-2.251	-3.773	-2.902	-2.904	-3.459	-3.661	-3.045	-3.763	-2.833	-3.948	-2.971	-2.894	-3.962	-4.425	-3.394	-3.504	-3.162	-3.998
hsa-miR-98	-	-	X	53583259	53583280	-	-	-	MI0000100	hsa-mir-98	1.954	2.166	0.467	0.351	-2.141	1.117	0.343	0.275	0.859	1.327	0.85	0.904	0.218	0.709	0.955	1.49	1.035	0.582	0.073	1.851	-1.38	2.163	1.944	2.155	-2.022	0.371	1.047	0.747	-0.629	0.954	-1.903	-0.098	1.242	0.911	0.741	1.228	2.34	-0.415	0.805	2.146	2.303	-0.334	2.716	-0.356	0.393	1.345	0.943	0.295	0.902	1.169	2.13	0.819	1.227	-0.965	-0.291	0.661	1.289	0.918	0.612	0.234
hsa-let-7f(2)	-	-	X	53584206	53584227	-	-	-	MI0000068	hsa-let-7f-2	5.957	6.579	5.614	4.9	4.846	5.659	5.851	5.767	5.827	6.253	5.552	5.582	5.553	4.739	5.919	5.616	5.614	4.83	4.59	6.242	2.189	6.783	5.583	5.678	4.549	5.6	5.279	5.295	4.819	5.188	4.221	4.649	5.738	5.635	5.516	5.206	6.696	5.462	5.359	5.418	5.695	4.199	5.74	4.155	4.721	5.447	5.353	5.016	6.636	5.088	7.013	5.233	5.37	5.075	4.365	4.945	5.005	5.303	5.869	4.69
hsa-miR-421	-	-	X	73438226	73438248	-	-	-	MI0003685	hsa-mir-421	-2.633	-3.529	-4.26	-3.621	-1.441	-3.605	-3.093	-3.862	-4.244	-3.064	-3.092	-3.647	-3.615	-3.398	-3.382	-4.046	-3.521	-3.117	-3.224	-2.307	-1.38	-3.201	-2.905	-2.26	-3.533	-3.345	-3.361	-3.673	-2.607	-3.213	-3.36	-2.887	-3.228	-3.532	-2.891	-2.848	-3.497	-3.606	-3.337	-1.086	-2.518	-2.167	-1.797	-2.35	-3.07	-3.454	-3.785	-3.386	-3.045	-3.929	-2.719	-3.436	-2.7	-2.894	-3.474	-3.449	-3.496	-3.507	-3.162	-3.505
hsa-miR-374b	-	-	X	73438421	73438442	-	-	-	MI0005566	hsa-mir-374b	1.213	1.091	0.419	-0.506	1.951	-0.149	0.475	0.903	0.862	2.187	1.038	0.633	1.526	0.161	0.148	1.018	1.226	1.326	-0.192	1.596	1.142	1.603	0.978	1.598	0.274	0.919	0.946	1.027	0.361	0.775	0.588	0.24	0.925	0.804	1.968	1.606	1.106	1.57	0.222	2.342	1.227	1.355	2.188	0.871	1.092	0.64	0.373	-0.073	0.936	0.407	2.009	0.709	1.648	0.075	-0.589	0.689	0.634	0.717	0.505	0.355
hsa-miR-545	-	-	X	73506960	73506981	-	-	-	MI0003516	hsa-mir-545	-4.002	-3.529	-4.41	-3.802	-3.382	-3.639	-3.093	-3.862	-4.205	-3.21	-3.202	-3.647	-3.615	-3.398	-3.453	-4.116	-3.687	-4.388	-3.545	-3.167	-1.38	-3.201	-2.905	-2.26	-4.257	-3.345	-3.98	-3.673	-2.607	-3.213	-3.36	-4.64	-3.228	-3.532	-2.891	-3.096	-3.497	-3.606	-4.374	-2.932	-3.716	-3.176	-2.923	-4.028	-3.07	-3.454	-3.785	-3.661	-3.045	-3.929	-3.267	-4.34	-2.941	-2.894	-3.962	-4.513	-3.496	-4.549	-3.162	-3.998
hsa-miR-374a	-	-	X	73507159	73507180	-	-	-	MI0000782	hsa-mir-374a	1.514	2.249	1.43	-0.023	2.34	1.734	1.863	2.001	2.078	2.993	2.158	1.866	2.022	1.232	1.097	1.835	1.689	2.071	0.659	2.621	1.617	2.259	1.823	1.812	1.144	1.548	2.207	1.688	1.031	1.363	1.621	1.121	1.427	1.14	2.777	2.193	2.23	1.953	0.825	2.683	1.852	1.928	2.578	1.478	0.609	1.531	0.708	1.183	1.777	1.31	2.365	1.207	2.127	1.119	-0.235	1.099	1.205	1.721	0.769	0.847
hsa-miR-361-3p	-	-	X	85158645	85158667	-	-	-	MI0000760	hsa-mir-361	-3.238	-2.352	-3.114	-2.114	-3.303	-2.899	-2.362	-0.767	-1.464	-2.04	-0.565	-1.361	-0.368	-2.808	-2.801	-1.771	-2.062	-1.985	-1.715	-1.218	-1.38	-1.714	-1.45	-2.26	-1.626	0.207	-1.364	-0.505	-0.879	-1.331	-0.254	-2.285	-1.136	-1.807	-1.502	-1.637	-2.084	-2.169	-2.347	-1.206	-2.079	-2.158	-2.65	-1.964	-1.915	-2.771	-2.794	-3.079	-1.322	-2.506	-1.095	-1.809	-3.293	-1.28	-3.18	-2.789	-1.978	-1.897	-2.935	-2.937
hsa-miR-361-5p	-	-	X	85158645	85158667	-	-	-	MI0000760	hsa-mir-361	-0.151	0.685	-0.718	0.364	0.366	-0.021	0.314	0.512	0.501	0.673	1.514	0.577	-0.05	-0.456	-0.167	0.294	0.058	0.678	1.162	1.583	-1.146	1.672	0.71	-0.072	0.121	-0.227	0.658	1.741	-0.116	0.177	-0.534	0.403	1.022	0.825	0.029	0.376	0.663	0.521	-0.477	0.721	0.694	-0.046	1.19	0.716	1.034	0.403	-0.047	-0.565	1.049	0.02	1.673	-0.496	0.491	0.766	-0.386	0.058	0.063	0.476	0.486	-0.365
hsa-miR-652	-	-	X	109298618	109298638	-	-	-	MI0003667	hsa-mir-652	-1.097	-2.629	-3.752	-2.624	-2.213	-3.639	-3.093	-3.579	-2.93	-3.052	-3.202	-2.314	-2.308	-3.012	-3.404	-1.576	-2.121	-2.673	-1.318	-0.704	-1.324	-0.654	-2.905	-2.26	-2.87	-1.392	-1.673	-0.385	-0.988	-1.988	-0.734	-1.534	-1.13	-1.47	-1.828	-3.49	-2.283	-2.987	-4.019	-1.458	-2.817	-1.626	-2.14	-1.768	-1.552	-3.151	-2.61	-3.661	-2.628	-3.929	-1.563	-3.047	-2.851	-2.894	-3.746	-3.242	-3.077	-3.336	-3.162	-3.921
hsa-miR-766	-	-	X	118780725	118780746	-	-	-	MI0003836	hsa-mir-766	-3.479	-2.675	-4.263	-2.529	-2.111	-2.457	-2.358	-3.695	-3.732	-3.427	-2.758	-3.194	-3.295	-2.496	-2.681	-3.81	-3.237	-3.075	-0.003	-1.61	0.396	0.254	-1.007	-1.336	-3.279	-2.58	-2.897	-1.785	-1.601	-1.7	-2.462	-2.467	-1.751	-0.816	-1.982	-3.012	-3.142	-3.18	-3.775	-2.065	-3.515	-2.276	-1.332	-3.173	-2.175	-1.598	-2.64	-2.411	-1.723	-1.614	-1.821	-3.003	-1.639	-1.947	-2.745	-3.012	-3.496	-2.887	-2.509	-3.489
hsa-miR-363	-	-	X	133303411	133303432	-	-	-	MI0000764	hsa-mir-363	-4.002	-3.529	-4.41	-3.802	-3.412	-3.639	-3.093	-3.862	1.067	1.148	2.129	-3.647	-3.615	-3.398	-3.453	-4.116	-3.687	-4.388	3.868	-3.167	-1.38	3.17	-2.905	-2.26	-4.257	2.476	2.769	0.37	-2.607	-3.213	4.555	-4.655	4.539	3.941	-2.891	-4.203	-3.497	-3.606	-4.374	-0.88	-0.953	-3.176	5.249	-1.8	-3.07	-3.454	-2.028	1.251	-3.045	1.511	-3.366	-3.617	-3.624	-0.425	-3.962	-4.513	-3.496	-4.549	-3.162	-3.998
hsa-miR-92a(2)	-	-	X	133303573	133303594	-	-	-	MI0000094	hsa-mir-92a-2	2.591	3.17	1.79	2.983	2.737	1.906	2.631	2.8	2.038	2.597	2.151	4.683	4.531	2.69	3.747	3.376	4.306	4.14	4.807	5.184	6.913	5.958	5.182	5.076	3.605	2.084	3.007	2.315	1.958	3.161	3.859	2.095	3.35	2.931	2.902	2.076	3.666	3.561	2.287	2.395	3.407	3.687	3.962	2.743	3.512	3.103	3.439	3.603	3.268	3.527	4.35	2.166	1.907	2.283	2.509	2.237	2.964	1.951	3.637	2.175
hsa-miR-19b(2)	-	-	X	133303712	133303734	-	-	-	MI0000075	hsa-mir-19b-2	3.673	4.501	3.225	4.01	4.008	3.078	3.762	4.134	3.639	4.123	3.824	5.91	5.84	4.175	4.959	4.477	5.546	5.439	6.125	6.399	8.389	7.57	6.42	6.519	4.922	4.071	4.502	3.73	3.863	4.713	5.475	3.396	5.295	4.796	4.293	3.469	4.859	4.81	3.263	3.617	4.68	5.109	5.439	4.011	3.889	4.556	4.696	4.944	4.928	4.926	5.591	3.53	3.546	3.853	3.692	3.546	4.476	3.715	5.182	3.646
hsa-miR-20b	-	-	X	133303879	133303901	-	-	-	MI0001519	hsa-mir-20b	1.521	2.226	0.77	1.783	1.771	0.742	1.441	1.658	1.619	2.226	2.364	3.807	3.592	2.042	2.859	2.26	2.991	3.3	4.611	4.483	5.317	5.071	3.412	3.428	2.922	2.508	3.087	1.305	0.201	1.312	4.649	1.308	4.711	4.109	1.51	0.771	2.35	2.147	1.23	1.104	2.157	2.811	5.056	2.167	0.482	1.232	1.787	3.15	1.552	2.703	2.539	1.644	0.168	1.059	1.91	1.659	1.199	1.732	1.869	1.828
hsa-miR-18b	-	-	X	133304113	133304135	-	-	-	MI0001518	hsa-mir-18b	-0.717	0.087	-1.122	-0.695	-0.408	-1.574	-1.652	-0.774	-1.168	-0.768	-0.381	0.815	0.644	0.13	0.106	-0.231	0.937	0.338	1.862	1.701	4.002	2.523	1.921	1.871	-0.203	0.534	0.309	-1.296	-1.008	-0.38	2.172	-0.496	1.934	1.234	-0.522	-1.055	-0.087	-0.738	-2.01	-0.326	0.589	0.725	2.412	0.142	-0.651	-0.18	0.372	-0.023	-1.129	-0.12	0.296	-0.898	-0.722	-1.535	-1.266	-1.03	0.138	-1.321	0.069	-0.751
hsa-miR-106a	-	-	X	133304237	133304295	-	-	-	MI0000113	hsa-mir-106a	-1.238	-0.594	-2.077	-0.249	-0.995	-1.504	-1.394	-1.131	-1.534	-1.124	-0.717	1.274	0.785	-0.257	0.531	-0.115	0.633	1.114	1.957	2.213	2.046	1.496	0.323	0.289	0.675	-2.673	0.34	-2.864	-2.607	-1.425	-0.488	-0.659	-0.767	-1.499	-1.667	-2.367	-0.737	-1.326	-0.858	-2.351	-1.191	0.66	-0.137	0.187	-1.353	-1.537	-1.105	0.663	-1.395	-1.122	-0.194	-0.433	-2.667	-2.467	-0.581	-0.219	-1.299	-0.401	-0.88	-0.144
hsa-miR-106a*	-	-	X	133304237	133304295	-	-	-	MI0000113	hsa-mir-106a	-4.002	-3.529	-4.41	-3.802	-3.412	-3.639	-3.093	-3.862	-4.306	-3.698	-3.202	-3.647	-3.615	-3.398	-3.453	-4.116	-3.687	-4.388	-1.921	-3.167	-1.38	-3.151	-2.905	-2.26	-4.257	-3.345	-3.147	-3.673	-2.607	-3.213	-3.12	-4.655	-2.264	-2.522	-2.891	-4.328	-3.497	-3.606	-4.374	-3.916	-4.285	-3.176	-0.849	-4.028	-3.07	-3.454	-3.785	-3.661	-3.045	-3.929	-3.366	-4.34	-3.624	-2.894	-3.962	-4.513	-3.496	-4.549	-3.162	-3.998
hsa-miR-450a	-	-	X	133674422	133674443	-	-	-	MI0001652	hsa-mir-450a-1	-1.393	-2.287	-4.41	-2.449	-3.412	-0.687	-3.093	-1.352	-1.08	-2.291	-1.399	-3.647	-3.615	-3.398	-3.453	-4.116	-3.687	-2.984	-1.178	-2.485	-1.38	-2.916	-2.905	-2.26	-4.204	-2.476	-2.322	-3.673	-2.607	-3.213	-3.36	-2.916	-3.228	-3.472	-1.194	-1.135	-1.972	-3.606	-2.76	-1.546	-3.208	-2.281	-3.903	-2.145	-3.07	-3.454	-3.785	-3.456	-3.045	-3.929	-2.469	-0.733	-3.329	-1.402	-2.217	-3.457	-1.971	-0.875	-3.162	-3.24
hsa-miR-450a(2)	-	-	X	133674593	133674614	-	-	-	MI0003187	hsa-mir-450a-2	-1.393	-2.287	-4.41	-2.449	-3.412	-0.687	-3.093	-1.352	-1.08	-2.291	-1.399	-3.647	-3.615	-3.398	-3.453	-4.116	-3.687	-2.984	-1.178	-2.485	-1.38	-2.916	-2.905	-2.26	-4.204	-2.476	-2.322	-3.673	-2.607	-3.213	-3.36	-2.916	-3.228	-3.472	-1.194	-1.135	-1.972	-3.606	-2.76	-1.546	-3.208	-2.281	-3.903	-2.145	-3.07	-3.454	-3.785	-3.456	-3.045	-3.929	-2.469	-0.733	-3.329	-1.402	-2.217	-3.457	-1.971	-0.875	-3.162	-3.24
hsa-miR-542-3p	-	-	X	133675393	133675414	-	-	-	MI0003686	hsa-mir-542	-2.287	-2.919	-4.41	-2.438	-3.412	-1.511	-3.093	-1.791	-1.702	-3.164	-2.378	-3.647	-3.615	-3.398	-3.453	-4.116	-3.687	-4.084	-1.959	-3.167	-1.38	-3.191	-2.905	-2.26	-4.257	-2.185	-3.519	-3.673	-2.607	-3.213	-3.36	-4.04	-3.228	-3.532	-1.773	-1.676	-1.979	-3.606	-3.715	-1.398	-3.488	-3.176	-3.903	-3.187	-3.07	-3.454	-3.785	-3.661	-3.045	-3.929	-2.442	-2.521	-2.582	-0.851	-3.895	-4.513	-1.526	-2.43	-3.162	-3.998
hsa-miR-542-5p	-	-	X	133675393	133675414	-	-	-	MI0003686	hsa-mir-542	-2.657	-3.378	-4.41	-2.053	-3.412	-1.787	-2.977	-2.168	-1.93	-3.43	-2.01	-3.647	-3.615	-3.398	-3.453	-4.116	-3.687	-3.603	-1.832	-3.022	-1.38	-2.775	-2.905	-2.26	-3.019	-2.456	-2.954	-3.673	-2.607	-3.213	-3.36	-3.098	-3.228	-3.532	-2.26	-1.969	-2.542	-3.606	-3.498	-2.059	-4.038	-2.694	-3.903	-2.56	-3.07	-3.454	-3.785	-3.277	-3.045	-3.929	-2.773	-2.58	-2.606	-1.148	-2.988	-3.608	-1.844	-2.539	-3.162	-3.036
hsa-miR-503	-	-	X	133680400	133680422	-	-	-	MI0003188	hsa-mir-503	-2.072	-0.143	-4.41	0.822	-3.412	0.552	-3.093	-1.552	-1.916	-2.92	-1.837	-3.647	-3.615	-3.398	-3.453	-4.116	-3.687	-3.31	-1.719	-3.167	-1.38	-0.918	-1.882	-2.082	-3.777	-1.886	-3.98	-3.652	-2.607	-3.213	-3.233	-4.052	-2.624	-3.391	-0.264	-1.2	-1.885	-2.495	-2.679	-0.666	-3.495	-2.366	-3.903	-1.282	-3.07	-3.124	-2.385	-0.187	-2.808	-0.117	-2.465	-1.278	-0.568	2.249	-2.658	-3.005	0.241	1.883	-2.829	-2.87
hsa-miR-424	-	-	X	133680673	133680730	-	-	-	MI0001446	hsa-mir-424	1.296	3.381	-4.41	3.877	-3.412	4.193	0.629	2.41	1.894	1.264	1.987	-1.185	-3.615	-2.157	-0.162	-3.998	-1.474	0.689	2.125	1.372	0.471	1.942	1.52	0.404	0.817	1.695	0.29	-0.144	0.086	-0.279	0.635	0.722	0.943	0.835	3.067	2.148	2.114	1.592	0.982	2.249	0.587	1.161	-1.864	1.92	-0.716	-0.113	0.21	4.123	0.311	3.836	1.442	2.845	2.086	4.368	1.444	0.845	3.048	6.843	0.085	0.926
