ROWNAME	Name	TissueType	DataSource	OncoTree1	OncoTree2	OncoTree3	OncoTree4
1627	NH-12	neuroblastoma	CGP	Brain_CNS	Embryonal Tumor (EMBT)	Neuroblastoma (NBL)	NA
1628	NH-6	neuroblastoma	CGP	Brain_CNS	Embryonal Tumor (EMBT)	Neuroblastoma (NBL)	NA
1629	NKM-1	AML	CGP	Blood	Leukemia (LEUK)	Acute Myeloid Leukemia (AML)	NA
1630	NMC-G1	glioma	CGP	Brain_CNS	NA	NA	NA
1631	no-10	glioma	CGP	Brain_CNS	NA	NA	NA
1632	no-11	glioma	CGP	Brain_CNS	NA	NA	NA
1633	NOMO-1	AML	CGP	Blood	Leukemia (LEUK)	Acute Myeloid Leukemia (AML)	NA
1634	NOS-1	osteosarcoma	CGP	Bone	Osteosarcoma (OS)	NA	NA
1635	NTERA-S-cl-D1	germ_cell_tumour	CGP	Other	Unknown (UNK)	NA	NA
1636	NUGC-3	stomach	CGP	Esophagus_Stomach	NA	NA	NA
1637	NY	osteosarcoma	CGP	Bone	Osteosarcoma (OS)	NA	NA
1638	OAW-28	ovary	CGP	Ovary	NA	NA	NA
1639	OAW-42	ovary	CGP	Ovary	NA	NA	NA
1640	OC-314	ovary	CGP	Ovary	NA	NA	NA
1641	OCI-AML2	AML	CGP	Blood	Leukemia (LEUK)	Acute Myeloid Leukemia (AML)	NA
1642	OCUB-M	breast	CGP	Breast	NA	NA	NA
1643	OE19	oesophagus	CGP	Esophagus_Stomach	NA	NA	NA
1644	OE33	oesophagus	CGP	Esophagus_Stomach	NA	NA	NA
1645	OMC-1	cervix	CGP	Cervix	NA	NA	NA
1646	ONS-76	medulloblastoma	CGP	Brain_CNS	Embryonal Tumor (EMBT)	Medulloblastoma (MBL)	NA
1647	OPM-2	Myeloma	CGP	Blood	Multiple Myeloma (MM)	NA	NA
1648	OS-RC-2	Renal cell carcinoma	CGP	Kidney	Renal Cell Carcinoma (RCC)	NA	NA
1649	OVCAR-3	ovary	CGP	Ovary	NA	NA	NA
1650	OVCAR-4	ovary	CGP	Ovary	NA	NA	NA
1651	OVCAR-5	ovary	CGP	Ovary	NA	NA	NA
1652	OVCAR-8	ovary	CGP	Ovary	NA	NA	NA
1653	P12-ICHIKAWA	lymphoblastic T cell leukaemia	CGP	Blood	Leukemia (LEUK)	NA	NA
1654	P30-OHK	lymphoblastic leukemia	CGP	Blood	Leukemia (LEUK)	NA	NA
1655	P31-FUJ	AML	CGP	Blood	Leukemia (LEUK)	Acute Myeloid Leukemia (AML)	NA
1656	PA-1	ovary	CGP	Ovary	NA	NA	NA
1657	PANC-03-27	pancreas	CGP	Pancreas	NA	NA	NA
1658	PANC-08-13	pancreas	CGP	Pancreas	NA	NA	NA
1659	PANC-10-05	pancreas	CGP	Pancreas	NA	NA	NA
1660	PC-14	lung: NSCLC: adenocarcinoma	CGP	Lung	Non-Small Cell Lung Cancer (NSCLC)	Lung Adenocarcinoma (LUAD)	NA
1661	PC-3	prostate	CGP	Prostate	NA	NA	NA
1662	PD1503a	Other-NA	CGP	Other	NA	NA	NA
1663	PF-382	lymphoblastic T cell leukaemia	CGP	Blood	Leukemia (LEUK)	NA	NA
1664	PFSK-1	medulloblastoma	CGP	Brain_CNS	Embryonal Tumor (EMBT)	Medulloblastoma (MBL)	NA
1665	PLC-PRF-5	liver	CGP	Liver	NA	NA	NA
1666	PSN1	pancreas	CGP	Pancreas	NA	NA	NA
1667	QIMR-WIL	AML	CGP	Blood	Leukemia (LEUK)	Acute Myeloid Leukemia (AML)	NA
1668	Raji	Burkitt lymphoma	CGP	Lymph	Non-Hodgkin's Lymphoma (NHL)	B-Cell Lymphoma (BCL)	Burkitt Lymphoma (BL)
1669	Ramos-2G6-4C10	Burkitt lymphoma	CGP	Lymph	Non-Hodgkin's Lymphoma (NHL)	B-Cell Lymphoma (BCL)	Burkitt Lymphoma (BL)
1670	RCC10RGB	Renal cell carcinoma	CGP	Kidney	Renal Cell Carcinoma (RCC)	NA	NA
1671	RCM-1	large_intestine	CGP	Bowel	NA	NA	NA
1672	RD	rhabdomyosarcoma	CGP	Soft_Tissue	Rhabdomyosarcoma (RMS)	NA	NA
1673	REH	B cell leukemia	CGP	Blood	Leukemia (LEUK)	NA	NA
1674	RERF-LC-FM	lung: small_cell_carcinoma	CGP	Lung	Small Cell Lung Cancer (SCLC)	NA	NA
1675	RERF-LC-MS	lung: NSCLC: adenocarcinoma	CGP	Lung	Non-Small Cell Lung Cancer (NSCLC)	Lung Adenocarcinoma (LUAD)	NA
1676	RF-48	stomach	CGP	Esophagus_Stomach	NA	NA	NA
1677	RH-1	rhabdomyosarcoma (putative Ewing's)	CGP	Soft_Tissue	Rhabdomyosarcoma (RMS)	NA	NA
1678	RH-18	rhabdomyosarcoma	CGP	Soft_Tissue	Rhabdomyosarcoma (RMS)	NA	NA
1679	RKO	large_intestine	CGP	Bowel	NA	NA	NA
1680	RL	B cell lymphoma	CGP	Lymph	Non-Hodgkin's Lymphoma (NHL)	B-Cell Lymphoma (BCL)	NA
1681	RMG-I	ovary	CGP	Ovary	NA	NA	NA
1682	RO82-W-1	thyroid	CGP	Thyroid	NA	NA	NA
1683	RPMI-2650	upper_aerodigestive_tract	CGP	Head_Neck	NA	NA	NA
1684	RPMI-6666	Hodgkin lymphoma	CGP	Lymph	Hodgkin's Lymphoma (HL)	NA	NA
1685	RPMI-7951	malignant_melanoma	CGP	Skin	Melanoma (MEL)	NA	NA
1686	RPMI-8226	Myeloma	CGP	Blood	Multiple Myeloma (MM)	NA	NA
1687	RPMI-8402	lymphoblastic T cell leukaemia	CGP	Blood	Leukemia (LEUK)	NA	NA
1688	RPMI-8866	CML	CGP	Blood	Leukemia (LEUK)	Chronic Myelogenous Leukemia (CML)	NA
1689	RS4-11	leukemia	CGP	Blood	NA	NA	NA
1690	RT-112	bladder	CGP	Bladder_Urinary_Tract	NA	NA	NA
1691	RTSG	ovary	CGP	Ovary	NA	NA	NA
1692	RVH-421	malignant_melanoma	CGP	Skin	Melanoma (MEL)	NA	NA
1693	RXF393	Renal cell carcinoma	CGP	Kidney	Renal Cell Carcinoma (RCC)	NA	NA
1694	S-117	soft tissue other	CGP	Soft_Tissue	NA	NA	NA
1695	Saos-2	osteosarcoma	CGP	Bone	Osteosarcoma (OS)	NA	NA
1696	SAS	upper_aerodigestive_tract	CGP	Head_Neck	NA	NA	NA
1697	SBC-1	lung: small_cell_carcinoma	CGP	Lung	Small Cell Lung Cancer (SCLC)	NA	NA
1698	SBC-5	lung: small_cell_carcinoma	CGP	Lung	Small Cell Lung Cancer (SCLC)	NA	NA
1699	SCC-15	upper_aerodigestive_tract	CGP	Head_Neck	NA	NA	NA
1700	SCC-25	upper_aerodigestive_tract	CGP	Head_Neck	NA	NA	NA
1701	SCC-3	B cell lymphoma	CGP	Lymph	Non-Hodgkin's Lymphoma (NHL)	B-Cell Lymphoma (BCL)	NA
1702	SCC-4	upper_aerodigestive_tract	CGP	Head_Neck	NA	NA	NA
1703	SCC-9	upper_aerodigestive_tract	CGP	Head_Neck	NA	NA	NA
1704	SCCH-26	neuroblastoma	CGP	Brain_CNS	Embryonal Tumor (EMBT)	Neuroblastoma (NBL)	NA
1705	SCH	stomach	CGP	Esophagus_Stomach	NA	NA	NA
1706	SCLC-21H	lung: small_cell_carcinoma	CGP	Lung	Small Cell Lung Cancer (SCLC)	NA	NA
1707	SF126	glioma	CGP	Brain_CNS	NA	NA	NA
1708	SF268	glioma	CGP	Brain_CNS	NA	NA	NA
1709	SF295	glioma	CGP	Brain_CNS	NA	NA	NA
1710	SF539	glioma	CGP	Brain_CNS	NA	NA	NA
1711	SHP-77	lung: small_cell_carcinoma	CGP	Lung	Small Cell Lung Cancer (SCLC)	NA	NA
1712	SiHa	cervix	CGP	Cervix	NA	NA	NA
1713	SIMA	neuroblastoma	CGP	Brain_CNS	Embryonal Tumor (EMBT)	Neuroblastoma (NBL)	NA
1714	SJRH30	rhabdomyosarcoma	CGP	Soft_Tissue	Rhabdomyosarcoma (RMS)	NA	NA
1715	SJSA-1	other	CGP	Other	NA	NA	NA
1716	SK-CO-1	large_intestine	CGP	Bowel	NA	NA	NA
1717	SK-HEP-1	liver	CGP	Liver	NA	NA	NA
1718	SK-LMS-1	soft tissue other	CGP	Soft_Tissue	NA	NA	NA
1719	SK-LU-1	lung: NSCLC: adenocarcinoma	CGP	Lung	Non-Small Cell Lung Cancer (NSCLC)	Lung Adenocarcinoma (LUAD)	NA
1720	SK-MEL-2	malignant_melanoma	CGP	Skin	Melanoma (MEL)	NA	NA
1721	SK-MEL-24	malignant_melanoma	CGP	Skin	Melanoma (MEL)	NA	NA
1722	SK-MEL-28	malignant_melanoma	CGP	Skin	Melanoma (MEL)	NA	NA
1723	SK-MEL-3	malignant_melanoma	CGP	Skin	Melanoma (MEL)	NA	NA
1724	SK-MEL-30	malignant_melanoma	CGP	Skin	Melanoma (MEL)	NA	NA
1725	SK-MEL-5	malignant_melanoma	CGP	Skin	Melanoma (MEL)	NA	NA
1726	SK-MES-1	lung: NSCLC: squamous_cell_carcinoma	CGP	Lung	Non-Small Cell Lung Cancer (NSCLC)	Lung Squamous Cell Carcinoma (LUSC)	NA
1727	SK-MG-1	glioma	CGP	Brain_CNS	NA	NA	NA
1728	SK-MM-2	Myeloma	CGP	Blood	Multiple Myeloma (MM)	NA	NA
1729	SK-N-AS	neuroblastoma	CGP	Brain_CNS	Embryonal Tumor (EMBT)	Neuroblastoma (NBL)	NA
1730	SK-N-DZ	neuroblastoma	CGP	Brain_CNS	Embryonal Tumor (EMBT)	Neuroblastoma (NBL)	NA
1731	SK-N-FI	neuroblastoma	CGP	Brain_CNS	Embryonal Tumor (EMBT)	Neuroblastoma (NBL)	NA
1732	SK-NEP-1	Renal other (putative Ewing's)	CGP	Kidney	NA	NA	NA
1733	SK-OV-3	ovary	CGP	Ovary	NA	NA	NA
1734	SK-UT-1	soft tissue other	CGP	Soft_Tissue	NA	NA	NA
1735	SKG-IIIa	cervix	CGP	Cervix	NA	NA	NA
1736	SKM-1	haematopoietic_neoplasm other	CGP	Other	NA	NA	NA
1737	SN12C	Renal cell carcinoma	CGP	Kidney	Renal Cell Carcinoma (RCC)	NA	NA
1738	SNB19	glioma	CGP	Brain_CNS	NA	NA	NA
1739	SNG-M	endometrium	CGP	Uterus	NA	NA	NA
1740	SNU-387	liver	CGP	Liver	NA	NA	NA
1741	SNU-423	liver	CGP	Liver	NA	NA	NA
1742	SNU-449	liver	CGP	Liver	NA	NA	NA
1743	SNU-475	liver	CGP	Liver	NA	NA	NA
1744	SNU-C1	large_intestine	CGP	Bowel	NA	NA	NA
1745	SNU-C2B	large_intestine	CGP	Bowel	NA	NA	NA
1746	SR	lymphoid_neoplasm other	CGP	Lymph	NA	NA	NA
1747	ST486	Burkitt lymphoma	CGP	Lymph	Non-Hodgkin's Lymphoma (NHL)	B-Cell Lymphoma (BCL)	Burkitt Lymphoma (BL)
1748	SU-DHL-1	lymphoid_neoplasm other	CGP	Lymph	NA	NA	NA
1749	SUP-B8	B cell leukemia	CGP	Blood	Leukemia (LEUK)	NA	NA
1750	SUP-T1	lymphoblastic T cell leukaemia	CGP	Blood	Leukemia (LEUK)	NA	NA
1751	SW1088	glioma	CGP	Brain_CNS	NA	NA	NA
1752	SW1116	large_intestine	CGP	Bowel	NA	NA	NA
1753	SW13	other	CGP	Other	NA	NA	NA
1754	SW1417	large_intestine	CGP	Bowel	NA	NA	NA
1755	SW1463	large_intestine	CGP	Bowel	NA	NA	NA
1756	SW1573	lung: NSCLC: adenocarcinoma	CGP	Lung	Non-Small Cell Lung Cancer (NSCLC)	Lung Adenocarcinoma (LUAD)	NA
1757	SW1710	bladder	CGP	Bladder_Urinary_Tract	NA	NA	NA
1758	SW1783	glioma	CGP	Brain_CNS	NA	NA	NA
1759	SW1990	pancreas	CGP	Pancreas	NA	NA	NA
1760	SW403	large_intestine	CGP	Bowel	NA	NA	NA
1761	SW48	large_intestine	CGP	Bowel	NA	NA	NA
1762	SW620	large_intestine	CGP	Bowel	NA	NA	NA
1763	SW626	ovary	CGP	Ovary	NA	NA	NA
1764	SW684	soft tissue other	CGP	Soft_Tissue	NA	NA	NA
1765	SW780	bladder	CGP	Bladder_Urinary_Tract	NA	NA	NA
1766	SW837	large_intestine	CGP	Bowel	NA	NA	NA
1767	SW872	soft tissue other	CGP	Soft_Tissue	NA	NA	NA
1768	SW900	lung: NSCLC: squamous_cell_carcinoma	CGP	Lung	Non-Small Cell Lung Cancer (NSCLC)	Lung Squamous Cell Carcinoma (LUSC)	NA
1769	SW948	large_intestine	CGP	Bowel	NA	NA	NA
1770	SW954	vulva	CGP	Vulva	NA	NA	NA
1771	SW962	vulva	CGP	Vulva	NA	NA	NA
1772	SW982	soft tissue other	CGP	Soft_Tissue	NA	NA	NA
1773	T-24	bladder	CGP	Bladder_Urinary_Tract	NA	NA	NA
1774	T47D	breast	CGP	Breast	NA	NA	NA
1775	T84	large_intestine	CGP	Bowel	NA	NA	NA
1776	T98G	glioma	CGP	Brain_CNS	NA	NA	NA
1777	TALL-1	lymphoblastic T cell leukaemia	CGP	Blood	Leukemia (LEUK)	NA	NA
1778	TC-YIK	cervix	CGP	Cervix	NA	NA	NA
1779	TCCSUP	bladder	CGP	Bladder_Urinary_Tract	NA	NA	NA
1780	TCO-1	Other-NA	CGP	Other	NA	NA	NA
1781	TE-1	oesophagus	CGP	Esophagus_Stomach	NA	NA	NA
1782	TE-10	oesophagus	CGP	Esophagus_Stomach	NA	NA	NA
1783	TE-11	oesophagus	CGP	Esophagus_Stomach	NA	NA	NA
1784	TE-12	oesophagus	CGP	Esophagus_Stomach	NA	NA	NA
1785	TE-15	oesophagus	CGP	Esophagus_Stomach	NA	NA	NA
1786	TE-161-T	Burkitt lymphoma	CGP	Lymph	Non-Hodgkin's Lymphoma (NHL)	B-Cell Lymphoma (BCL)	Burkitt Lymphoma (BL)
1787	TE-5	oesophagus	CGP	Esophagus_Stomach	NA	NA	NA
1788	TE-6	oesophagus	CGP	Esophagus_Stomach	NA	NA	NA
1789	TE-8	oesophagus	CGP	Esophagus_Stomach	NA	NA	NA
1790	TE-9	oesophagus	CGP	Esophagus_Stomach	NA	NA	NA
1791	TGBC11TKB	stomach	CGP	Esophagus_Stomach	NA	NA	NA
1792	TGBC1TKB	biliary_tract	CGP	Biliary_Tract	NA	NA	NA
1793	TGBC24TKB	biliary_tract	CGP	Biliary_Tract	NA	NA	NA
1794	TGW	neuroblastoma	CGP	Brain_CNS	Embryonal Tumor (EMBT)	Neuroblastoma (NBL)	NA
1795	THP-1	AML	CGP	Blood	Leukemia (LEUK)	Acute Myeloid Leukemia (AML)	NA
1796	TI-73	osteosarcoma	CGP	Bone	Osteosarcoma (OS)	NA	NA
1797	TK10	Renal cell carcinoma	CGP	Kidney	Renal Cell Carcinoma (RCC)	NA	NA
1798	TT	thyroid	CGP	Thyroid	NA	NA	NA
1799	TUR	B cell lymphoma	CGP	Lymph	Non-Hodgkin's Lymphoma (NHL)	B-Cell Lymphoma (BCL)	NA
1800	TYK-nu	ovary	CGP	Ovary	NA	NA	NA
1801	U-118-MG	glioma	CGP	Brain_CNS	NA	NA	NA
1802	U-2-OS	osteosarcoma	CGP	Bone	Osteosarcoma (OS)	NA	NA
1803	U-266	Myeloma	CGP	Blood	Multiple Myeloma (MM)	NA	NA
1804	U-698-M	B cell leukemia	CGP	Blood	Leukemia (LEUK)	NA	NA
1805	U-87-MG	glioma	CGP	Brain_CNS	NA	NA	NA
1806	U031	Renal cell carcinoma	CGP	Kidney	Renal Cell Carcinoma (RCC)	NA	NA
1807	U251	glioma	CGP	Brain_CNS	NA	NA	NA
1808	UACC-257	malignant_melanoma	CGP	Skin	Melanoma (MEL)	NA	NA
1809	UACC-62	malignant_melanoma	CGP	Skin	Melanoma (MEL)	NA	NA
1810	UACC-812	breast	CGP	Breast	NA	NA	NA
1811	UM-UC-3	bladder	CGP	Bladder_Urinary_Tract	NA	NA	NA
1812	UMC-11	lung: NSCLC: carcinoid	CGP	Lung	Non-Small Cell Lung Cancer (NSCLC)	Lung Carcinoid (LUCA)	NA
1813	VA-ES-BJ	soft tissue other	CGP	Soft_Tissue	NA	NA	NA
1814	VM-CUB-1	bladder	CGP	Bladder_Urinary_Tract	NA	NA	NA
1815	VMRC-MELG	malignant_melanoma	CGP	Skin	Melanoma (MEL)	NA	NA
1816	VMRC-RCZ	Renal cell carcinoma	CGP	Kidney	Renal Cell Carcinoma (RCC)	NA	NA
1817	WERI-Rb-1	Retinoblastoma	CGP	Eye	Retinoblastoma (RBL)	NA	NA
1818	WM-115	malignant_melanoma	CGP	Skin	Melanoma (MEL)	NA	NA
1819	WSU-NHL	lymphoid_neoplasm other	CGP	Lymph	NA	NA	NA
1820	YAPC	pancreas	CGP	Pancreas	NA	NA	NA
1821	YH-13	glioma	CGP	Brain_CNS	NA	NA	NA
1822	YKG-1	glioma	CGP	Brain_CNS	NA	NA	NA
1823	ZR-75-30	breast	CGP	Breast	NA	NA	NA
