""	"NSC"	"NAME"	"SMILES"	"CONFIDENTIAL_FLAG"	"MOA"	"FDA_STATUS"	"TOTAL_EXPS"	"TOTAL_EXPS_AFTER_QC"	"PUBCHEM_SID"	"CAS"
"800871"	800871	NA	"CNS(=O)(=O)Nc1nccc(CC2=C(C)c3ccc(Oc4ncccn4)cc3OC2=O)c1F"	0	NA	NA	2	2	"440802645"	NA
"800872"	800872	NA	"COc1cc(ccc1Nc2ncc(c(Nc3cccc(NC(=O)C=C)c3)n2)C(F)(F)F)N4CCN(CC4)C(=O)C"	0	NA	NA	1	1	"440802669"	NA
"800875"	800875	NA	"CC(C)n1nc(c2ccc3oc(C)nc3c2)c4c(N)ncnc14"	0	NA	NA	2	2	"440799893"	NA
"800876"	800876	NA	"CNC(=O)CN1CCC(CC1)Oc2cc3c(Nc4cccc(Cl)c4F)ncnc3cc2OC"	0	NA	NA	2	2	"440802665"	NA
"800878"	800878	NA	"CN1CCN(CCOc2cc(OC3CCOCC3)c4c(Nc5c(Cl)ccc6OCOc56)ncnc4c2)CC1"	0	NA	NA	1	1	"440816371"	NA
"800879"	800879	NA	"CN1C\C=C/CCOc2cccc(c2)c3ccnc(Nc4cccc(C1)c4)n3"	0	NA	NA	2	1	"440813656"	NA
"800882"	800882	"Selumetinib"	"Cn1cnc2c(F)c(Nc3ccc(Br)cc3Cl)c(cc12)C(=O)NOCCO"	0	NA	NA	2	2	"440796940"	NA
"800883"	800883	NA	"CN1CCC(CNc2ccc3ncc(c4cccc(OC(F)(F)F)c4)n3n2)CC1"	0	NA	NA	1	1	"440810952"	NA
"800886"	800886	NA	"Clc1cccc(NC(=O)Nc2ncc(CCNc3ncnc4ccsc34)s2)c1"	0	NA	NA	1	1	"440816348"	NA
"800888"	800888	"CFI-402257"	"Cc1cc(ccc1C(=O)NC2CC2)c3cnn4c(NC[C@@H]5C[C@](C)(O)C5)cc(Oc6cccnc6)nc34"	0	"IDUA|PK:TTK"	"Clinical trial"	2	2	"-1"	"1610759222"
"800893"	800893	"milademetan"	"CC1(C)CCC2(CC1)N[C@H]([C@H](c3ccnc(Cl)c3F)[C@]24C(=O)Nc5cc(Cl)ccc45)C(=O)N[C@@H]6CC[C@H](OC6)C(=O)N"	0	"MDM2"	"Clinical trial"	2	2	"-1"	"1398568472"
"800924"	800924	NA	"COC(=O)Nc1nc2cc(ccc2[nH]1)C(=O)c3ccc(cc3)N(C)C4COC4"	0	NA	NA	2	2	"440800178"	NA
"800925"	800925	NA	"CN(C)CCOC(=O)Nc1nc2cc(Sc3ccccc3)ccc2[nH]1"	0	NA	NA	1	1	"440811274"	NA
"800928"	800928	NA	"Brc1ccc(NC(=O)Cc2ccc(\C=C\C(=O)c3ncc[nH]3)cc2)cc1"	0	NA	NA	1	1	"440799750"	NA
"800930"	800930	NA	"Cn1ccnc1C(=O)\C=C\c2ccc(CC(=O)Nc3ccc(cc3)C(F)(F)F)cc2"	0	NA	NA	1	1	"440805321"	NA
"800932"	800932	NA	"Cn1ccnc1C(=O)\C=C\c2ccc(CC(=O)Nc3ccc(Br)cc3)cc2"	0	NA	NA	1	1	"440796823"	NA
"800933"	800933	NA	"COC[C@H]1OC(=O)\C(=C\N(CC=C)CC=C)\C2=C(O)C(=O)C3=C([C@@H](C[C@@]4(C)[C@H]3CCC4=O)OC(=O)C)[C@@]12C"	0	NA	NA	2	2	"440799866"	NA
"800936"	800936	NA	"Cc1[nH]c(\C=C\2/C(=O)Nc3ccc(F)cc23)c(C)c1C(=O)NC[C@H](O)CN4CCOCC4"	0	NA	NA	1	1	"440796955"	NA
"800937"	800937	"Sunitinib"	"CCN(CC)CCNC(=O)c1c(C)[nH]c(\C=C\2/C(=O)Nc3ccc(F)cc23)c1C"	0	NA	NA	1	1	"440816352"	NA
"800938"	800938	NA	"CC(C)(O)CC(=O)NCCn1ccc2ncnc(Nc3ccc(Oc4cccc(c4)C(F)(F)F)c(Cl)c3)c12"	0	NA	NA	1	1	"440796954"	NA
"800939"	800939	NA	"Cc1cc(C(=O)Nc2cc(Oc3ccc4nc(NC(=O)C5CC5)cn4n3)ccc2C)n(C)n1"	0	NA	NA	1	1	"440816349"	NA
"800940"	800940	NA	"CN1C(=O)C(=C(Nc2ccc(I)cc2F)C3=C1N=CN(C[C@@H](O)CO)C3=O)F"	0	NA	NA	2	2	"440808143"	NA
"800946"	800946	NA	"COc1cc2c(Nc3ccc(Cl)c(Cl)c3F)ncnc2cc1OC[C@@H]4C[C@@H]5CN(C)C[C@@H]5C4"	0	NA	NA	2	2	"440805425"	NA
"800948"	800948	NA	"Cc1cc(cc2nnc(Nc3ccc(OCCN4CCCC4)cc3)nc12)c5cc(OC(=O)c6ccccc6)ccc5Cl"	0	NA	NA	1	1	"440813629"	NA
"800949"	800949	NA	"Cc1cc(cc2nnc(Nc3ccc(OCCN4CCCC4)cc3)nc12)c5cc(O)ccc5Cl"	0	NA	NA	2	2	"440816355"	NA
"800951"	800951	NA	"O=C1NC(=O)[C@H]([C@@H]1c2c[nH]c3ccccc23)c4cn5CCCc6cccc4c56"	0	NA	NA	2	2	"440799889"	NA
"800952"	800952	NA	"COc1cc2nccc(Oc3ccc(NC(=O)Nc4cc(C)on4)c(Cl)c3)c2cc1OC"	0	NA	NA	1	1	"440810962"	NA
"800954"	800954	NA	"CO[C@@H]1C[C@H](C[C@@H](C)[C@@H]2CC(=O)[C@H](C)\C=C(/C)\[C@@H](O)[C@@H](OC)C(=O)[C@H](C)C[C@H](C)\C=C/C=C/C=C(\C)/[C@H](C[C@@H]3CC[C@@H](C)[C@@](O)(O3)C(=O)C(=O)N4CCCC[C@H]4C(=O)O2)OC)CC[C@H]1OC(=O)C(C)(CO)CO"	0	NA	NA	2	2	"440802659"	NA
"800955"	800955	"Tozasertib"	"CN1CCN(CC1)c2cc(Nc3cc(C)[nH]n3)nc(Sc4ccc(NC(=O)C5CC5)cc4)n2"	0	NA	NA	1	1	"440808125"	NA
"800956"	800956	NA	"CN1C(=O)C(=C2N(C(=O)N(C3CC3)C(=O)C2=C1Nc4ccc(I)cc4F)c5cccc(NC(=O)C)c5)C"	0	NA	NA	2	2	"440808161"	NA
"800958"	800958	NA	"CN[C@@H]1C[C@H]2O[C@@](C)([C@@H]1OC)n3c4ccccc4c5c6[C@H](O)NC(=O)c6c7c8ccccc8n2c7c35"	0	NA	NA	2	2	"440805444"	NA
"800959"	800959	NA	"CC(C)Nc1cc(c(Cl)cn1)c2c[nH]c(c2)C(=O)N[C@H](CO)c3cccc(Cl)c3"	0	NA	NA	2	2	"440810958"	NA
"800960"	800960	NA	"Cn1ncc(Cl)c1c2cc(oc2Cl)C(=O)N[C@H](CN)Cc3ccc(F)c(F)c3"	0	NA	NA	2	2	"440810938"	NA
"800961"	800961	"Vandetanib"	"COc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OCC4CCN(C)CC4"	0	NA	NA	1	1	"440808158"	NA
"800962"	800962	NA	"C[C@@H]1COC(=N1)Nc2ccc3ncnc(Nc4ccc(OCc5nccs5)c(Cl)c4)c3c2"	0	NA	NA	1	1	"440799868"	NA
"800964"	800964	"Vemurafenib"	"CCCS(=O)(=O)Nc1ccc(F)c(C(=O)c2c[nH]c3ncc(cc23)c4ccc(Cl)cc4)c1F"	0	NA	NA	2	2	"440802671"	NA
"800965"	800965	NA	"CC[C@H]1N(C(C)C)c2nc(Nc3ccc(cc3OC)C(=O)N[C@@H]4CC[C@H](CC4)N5CCN(CC6CC6)CC5)ncc2N(C)C1=O"	0	NA	NA	2	2	"440796953"	NA
"800970"	800970	NA	"CC(C)c1cc(CNc2nc(Nc3cc([nH]n3)C4CC4)cc(n2)N5CCN(C)CC5)on1"	0	NA	NA	1	1	"440796962"	NA
"800977"	800977	NA	"COc1cc(ccc1Nc2ncc(Cl)c(Nc3ccccc3P(=O)(C)C)n2)N4CCC(CC4)N(C)C"	0	NA	NA	2	2	"440810963"	NA
"800979"	800979	NA	"C[C@@H]1COCCN1c2cc(nc(n2)c3ccnc4[nH]ccc34)C5(CC5)[S@](=N)(=O)C"	0	NA	NA	1	1	"440816351"	NA
"800980"	800980	NA	"CN1CCN(CC1)c2ccc(Nc3nc(Oc4cccc(NC(=O)C=C)c4)c5sccc5n3)cc2"	0	NA	NA	1	1	"440808151"	NA
"800982"	800982	NA	"CO[C@@H]1CC[C@H](CC1)N2C(=O)CNc3ncc(nc23)c4ccc(nc4)C(C)(C)O"	0	NA	NA	2	2	"440802667"	NA
"800983"	800983	NA	"CNC(=O)c1ccccc1Nc2nc(Nc3ccc4C[C@H](CCCc4c3OC)N5CCN(CCO)CC5)ncc2Cl"	0	NA	NA	1	1	"440816366"	NA
"800984"	800984	NA	"CS(=O)(=O)N1CCc2c1nc(nc2c3cnc(N)nc3)N4CCOCC4"	0	NA	NA	2	2	"440810969"	NA
"800985"	800985	NA	"CC(C)n1nc(C)nc1c2cn3CCOc4cc(ccc4c3n2)c5cnn(c5)C(C)(C)C(=O)N"	0	NA	NA	2	2	"440813645"	NA
"800986"	800986	NA	"CC(C)NC[C@@H](C(=O)N1CCN(CC1)c2ncnc3[C@H](O)C[C@@H](C)c23)c4ccc(Cl)cc4"	0	NA	NA	1	1	"440796952"	NA
"800987"	800987	NA	"CCNC(=O)Nc1ccc(cc1)c2nc3CN(CCc3c(n2)N4CCOC[C@@H]4C)C5COC5"	0	NA	NA	2	2	"440816372"	NA
"800991"	800991	NA	"CC(C)n1c(C)nc2c(nc(nc12)N3CCOCC3)c4cnc(N)nc4"	0	NA	NA	2	2	"440796947"	NA
"800993"	800993	NA	"FC(F)c1nc2ccccc2n1c3nc(nc(n3)N4CCOCC4)N5CCOCC5"	0	NA	NA	2	2	"440796938"	NA
"800994"	800994	NA	"CO[C@@H](C)CN1C(=O)N(C)c2cnc3ccc(cc3c12)c4cncc(c4)C(C)(C)O"	0	NA	NA	2	1	"440805439"	NA
"800998"	800998	NA	"OCCONC(=O)c1ccc2cncn2c1Nc3ccc(I)cc3F"	0	NA	NA	2	2	"440805433"	NA
"801002"	801002	NA	"C[C@H](NC(=O)c1c(N)nn2cccnc12)C3=Cc4cccc(C#Cc5cnn(C)c5)c4C(=O)N3c6ccccc6"	0	NA	NA	1	1	"440799878"	NA
"801007"	801007	NA	"F[C@@H]1CCN(C1)S(=O)(=O)Nc2ccc(F)c(C(=O)c3c[nH]c4ncc(cc34)c5cnc(nc5)C6CC6)c2F"	0	NA	NA	2	2	"440802654"	NA
"801010"	801010	NA	"CNc1ncc2cc(c(C)nc2n1)c3cc(NC(=O)NCCC(C)(C)C)c(F)cc3C"	0	NA	NA	2	2	"440805422"	NA
"801011"	801011	NA	"Fc1ccc(Nc2ncnc3cc(OCCCN4CCOCC4)c(NC(=O)C=C)cc23)cc1Cl"	0	NA	NA	2	2	"440802637"	NA
"801012"	801012	NA	"O=C1NC(=O)\C(=C\c2ccc3nccc(c4ccncc4)c3c2)\S1"	0	NA	NA	2	2	"440810937"	NA
"801013"	801013	NA	"CN(C)C[C@@H]1CC[C@H](CC1)Nc2c3NC(=C4C=C(Cl)C(=O)C(=C4)Cl)C=Cc3ncc2C(=O)C"	0	NA	NA	2	1	"440816360"	NA
"801014"	801014	NA	"CN(C)C1CCN(CC1)C(=O)c2ccc(NC(=O)Nc3ccc(cc3)c4nc(nc(n4)N5CCOCC5)N6CCOCC6)cc2"	0	NA	NA	2	2	"440802640"	NA
"801017"	801017	NA	"Cc1cccc(Cl)c1NC(=O)c2cnc(Nc3cc(cc(c3)N4CCOCC4)N5CCOCC5)s2"	0	NA	NA	2	2	"440799877"	NA
"801018"	801018	NA	"Cc1cccc(Cl)c1NC(=O)c2cnc(Nc3cc(cc(c3)S(=O)(=O)C)N4CCOCC4)s2"	0	NA	NA	2	2	"440802650"	NA
"801078"	801078	NA	"C[C@@]12CC\C=C(\COC(=O)\C=C\C(=O)OC\C\3=C\CC[C@@]4(C)O[C@H]4[C@H]5OC(=O)C(=C)[C@@H]5CC3)/CC[C@@H]6[C@H](OC(=O)C6=C)[C@@H]1O2"	0	NA	NA	1	1	"440799751"	NA
"801079"	801079	NA	"COc1cccc2C(=O)c3c(O)c4C[C@](O)(C[C@H](O[C@H]5C[C@H](NC(=O)OC\C\6=C\CC[C@@]7(C)O[C@H]7[C@H]8OC(=O)C(=C)[C@@H]8CC6)[C@H](O)[C@H](C)O5)c4c(O)c3C(=O)c12)C(=O)CO"	0	NA	NA	1	1	"440808043"	NA
"801082"	801082	"BLU-285"	"Cn1cc(cn1)c2cc3c(ncnn3c2)N4CCN(CC4)c5ncc(cn5)[C@@](C)(N)c6ccc(F)cc6"	0	""	"FDA approved"	1	1	"-1"	"1703793343"
"801089"	801089	"PRN-1371"	"CNc1ncc2C=C(C(=O)N(CCCN3CCN(CC3)C(=O)C=C)c2n1)c4c(Cl)c(OC)cc(OC)c4Cl"	0	"PK:FGFR"	"Clinical trial"	1	1	"-1"	"1802929436"
"801125"	801125	NA	"CC1(C)C(N)CC[C@@]2(C)[C@H]1CC[C@]3(C)[C@@H]2CC[C@@H]4[C@H]5[C@@H](CC[C@]5(CO)CC[C@@]34C)C(=C)CNCCc6ccc(O)cc6"	0	NA	NA	1	1	"440802966"	NA
"801128"	801128	NA	"CC(=C)[C@@H]1CC[C@@]2(CC[C@]3(C)[C@H](CC[C@@H]4[C@@]5(C)CCC(N)C(C)(C)[C@@H]5CC[C@@]34C)[C@@H]12)C(=O)O"	0	NA	NA	1	1	"440816673"	NA
"801133"	801133	NA	"COc1cc(F)c(\C=C\c2cc(\C=C\c3cc(OC)c(OC)cc3F)n(n2)c4cc(F)cc(F)c4)cc1OC"	0	NA	NA	1	1	"440797297"	NA
"801199"	801199	NA	"[Cl-][Pt+2]([Cl-])(N)(N)(OC(=O)CCCCCCCCCCC)OC(=O)CCC(=O)O"	0	NA	NA	1	1	"440799820"	NA
"801230"	801230	"BMS-986158"	"Cc1nnn(C)c1c2cnc3c4ccc(cc4n([C@@H](C5CCOCC5)c6ccccc6)c3c2)C(C)(C)O"	0	""	"Clinical trial"	2	2	"-1"	"1800340402"
"801366"	801366	NA	"CCCS(=O)(=O)Nc1cccc(Nc2ncnc3cc(NC(=O)CCl)ccc23)c1Cl"	0	NA	NA	1	1	"440813995"	NA
"801407"	801407	NA	"CCN(CC)CCOc1ccc(Nc2ncc3C=C(C(=O)N(CCOC)c3n2)c4c(Cl)cccc4Cl)cc1"	0	NA	NA	2	2	"440799829"	NA
"801409"	801409	NA	"CCN(CC)CCOc1ccc(Nc2ncc3C=C(C(=O)N(C)c3n2)c4ccc(O)cc4)cc1"	0	NA	NA	2	2	"440816291"	NA
"801410"	801410	NA	"CS(=O)(=O)c1cccc(Nc2ncc3cc(ccc3n2)c4ccccc4Cl)c1"	0	NA	NA	1	1	"440810898"	NA
"801420"	801420	NA	"CN1CCN(Cc2ccc(NC(=O)c3cnc(C)c(c3)C#Cc4cnc(N)c5ncccc45)cc2C(F)(F)F)CC1"	0	NA	NA	2	2	"440796877"	NA
"801421"	801421	NA	"CN1CCN(Cc2ccc(NC(=O)c3cnc(C)c(c3)C#Cc4c(N)ncc5ccc(C)cc45)cc2C(F)(F)F)CC1"	0	NA	NA	2	2	"440808081"	NA
"801422"	801422	NA	"CN1CCN(Cc2ccc(NC(=O)c3ccc(C)c(c3)C#Cc4cnc(N)cc4C#N)cc2C(F)(F)F)CC1"	0	NA	NA	2	2	"440802605"	NA
"801428"	801428	NA	"COC(=O)C1=C(C2OC1(C(Cc3ccccc3)Oc4ccccc4)C5OC25)C(=O)Nc6cccnc6"	0	NA	NA	1	1	"440813586"	NA
"801430"	801430	NA	"Cc1ccc(\C=C(/C#N)\n2nnc3cc(F)c(F)cc23)cc1"	0	NA	NA	1	1	"440816283"	NA
"801461"	801461	NA	"ClCC(=O)Nc1ccc2c(ncnc2c1)c3cccc(OCC#C)c3"	0	NA	NA	2	2	"440808094"	NA
"801463"	801463	NA	"ClCC(=O)Nc1ccc2nc(ncc2c1)c3cccc(OCC#C)c3"	0	NA	NA	1	1	"440796906"	NA
"801465"	801465	NA	"ClCC(=O)N1CCC(C1)n2cnc3c(Nc4cccc(OCC#C)c4)ncnc23"	0	NA	NA	1	1	"440805387"	NA
"801519"	801519	NA	"Cn1cc(c2nonc2c3cn(C)c4ccccc34)c5ccccc15"	0	NA	NA	2	2	"440808105"	NA
"801544"	801544	NA	"Cn1cc(c2nonc2c3cn(C)c4ccc(Br)cc34)c5ccccc15"	0	NA	NA	1	1	"440810905"	NA
"801548"	801548	NA	"Cn1cc(c2nonc2c3c[nH]c4ccccc34)c5ccccc15"	0	NA	NA	2	1	"440799835"	NA
"801586"	801586	NA	"Cn1cc(c2nc(cs2)c3c[nH]c4ccncc34)c5ccccc15"	0	NA	NA	1	1	"440808093"	NA
"801593"	801593	NA	"Cn1cc(c2csc(n2)c3c[nH]c4ccc(Br)cc34)c5cnccc15"	0	NA	NA	1	1	"440802613"	NA
"801605"	801605	NA	"c1ccc2c(c[nH]c2c1)c3nn4cc(nc4s3)c5cccs5"	0	NA	NA	1	1	"440796894"	NA
"801609"	801609	NA	"Cn1cc(c2nn3cc(nc3s2)c4cccs4)c5cc(F)ccc15"	0	NA	NA	1	1	"440808099"	NA
"801656"	801656	NA	"C[C@@H]1C\C=C/C(=O)O[C@H](\C=C\C#C\C=C\C(C)(C)[C@@H](O)c2cccc(O)c2Br)[C@@H](C)\C=C\[C@H](C)C[C@@H](C1)OC(=O)N"	0	NA	NA	2	2	"440816314"	NA
"801657"	801657	NA	"CO\N=C\C=C/C(=O)N\C=C\C[C@@H]1OC(=O)c2c(O)cccc2\C=C\C=C/[C@@H](O)\C=C\1"	0	NA	NA	2	2	"440813608"	NA
"801661"	801661	"TAK-931"	"Cc1n[nH]cc1c2cc3N=C(NC(=O)c3s2)C4CC5CCN4CC5"	0	"PK:CDC7"	"Clinical trial"	1	1	"-1"	"1330782767"
"801686"	801686	NA	"CC1=C[C@@H]2[C@@H]([C@@H](c3cc(O)c(O)c4Oc5cc(O)cc(O)c5C(=O)c34)c6c(O)c(O)c7Oc8cc(O)cc(O)c8C(=O)c7c26)C(C)(C)C1"	0	NA	NA	1	1	"440802631"	NA
"801799"	801799	NA	"Nc1cc(nc2ccc(cc12)N3CCCC3)c4cccc(OC(F)(F)F)c4"	0	NA	NA	2	2	"440813955"	NA
"801800"	801800	NA	"Nc1cc(nc2ccc(cc12)N3CCCC3)c4cccc(OC(F)(F)F)c4"	0	NA	NA	2	2	"440802931"	NA
"801805"	801805	NA	"C[C@@]12CC\C=C(\COC(=O)CCSCCC(=O)OC\C\3=C\CC[C@@]4(C)O[C@H]4[C@H]5OC(=O)C(=C)[C@@H]5CC3)/CC[C@@H]6[C@H](OC(=O)C6=C)[C@@H]1O2"	0	NA	NA	1	1	"440800152"	NA
"801806"	801806	NA	"C[C@@]12CC\C=C(\COC(=O)CSCSCC(=O)OC\C\3=C\CC[C@@]4(C)O[C@H]4[C@H]5OC(=O)C(=C)[C@@H]5CC3)/CC[C@@H]6[C@H](OC(=O)C6=C)[C@@H]1O2"	0	NA	NA	1	1	"440816623"	NA
"801809"	801809	NA	"C[C@@]12CC\C=C(\COC(=O)c3ccc(s3)C(=O)O)/CC[C@@H]4[C@H](OC(=O)C4=C)[C@@H]1O2"	0	NA	NA	1	1	"440797256"	NA
"801832"	801832	NA	"C[C@@]12CC\C=C(\COC(=O)NCc3ccc(CN4C(=O)SN(CCI)C4=O)cc3)/CC[C@@H]5[C@H](OC(=O)C5=C)[C@@H]1O2"	0	NA	NA	1	1	"440811173"	NA
"801833"	801833	NA	"C[C@@]12CC\C=C(\COC(=O)NCc3ccc(CN4C(=O)SN(C4=O)c5ccccc5)cc3)/CC[C@@H]6[C@H](OC(=O)C6=C)[C@@H]1O2"	0	NA	NA	1	1	"440808352"	NA
"801838"	801838	NA	"C[C@@]12CC\C=C(\COC(=O)\C=C\C(=O)NCc3ccc(CN4C(=O)SN(C4=O)c5ccccc5)cc3)/CC[C@@H]6[C@H](OC(=O)C6=C)[C@@H]1O2"	0	NA	NA	1	1	"440811176"	NA
"801839"	801839	NA	"C[C@@]12CC\C=C(\COC(=O)NCc3ccc(CN4C(=O)SN(CCCCl)C4=O)cc3)/CC[C@@H]5[C@H](OC(=O)C5=C)[C@@H]1O2"	0	NA	NA	1	1	"440813864"	NA
"801845"	801845	NA	"NC1=NC(=O)N(C=N1)[C@@H]2S[C@H](CO)[C@@H](O)[C@@H]2F"	0	NA	NA	2	2	"459278582"	NA
"801882"	801882	NA	"COc1ccc(\C=N\NC(=O)Cn2c(nc3cc(Cl)ccc23)c4ccc(cc4)S(=O)(=O)C)cc1"	0	NA	NA	1	1	"440797259"	NA
"801886"	801886	NA	"CS(=O)(=O)c1ccc(cc1)c2[nH]c3ccc(F)cc3c2\C=N\NC(=S)N"	0	NA	NA	1	1	"440808430"	NA
"801891"	801891	NA	"CS(=O)(=O)c1ccc(N\N=C\c2c([nH]c3ccc(F)cc23)c4ccc(cc4)S(=O)(=O)C)cc1"	0	NA	NA	1	1	"440800170"	NA
"802004"	802004	NA	"NC1=NC(=O)N(C=C1)[C@@H]2S[C@H](CO)[C@@H](O)[C@@H]2F"	0	NA	NA	2	2	"459276951"	NA
"802076"	802076	NA	"Cn1c2ccc(Br)cc2c3c4C(=O)N(O)C(=O)c4c5c6ccccc6[nH]c5c13"	0	NA	NA	2	2	"440813861"	NA
"802082"	802082	NA	"Cc1c2cccnc2c(C)c3c1c4cc(CO)ccc4n3C"	0	NA	NA	1	1	"440813876"	NA
"802100"	802100	"ON-123300"	"CN1CCN(CC1)c2ccc(Nc3ncc4C=C(C#N)C(=O)N(C5CCCC5)c4n3)cc2"	0	"PK:CDK,RET"	"Clinical trial"	2	2	"-1"	"1357470291"
"802113"	802113	NA	"CC(C)n1nc(C#Cc2cccc(O)c2)c3c(N)ncnc13"	0	NA	NA	2	2	"440813871"	NA
"802114"	802114	NA	"CC(C)n1nc(C#Cc2cccc(NC(=O)c3cccc(c3)C(F)(F)F)c2)c4c(N)ncnc14"	0	NA	NA	1	1	"440800103"	NA
"802117"	802117	NA	"CCn1nc(C#Cc2c(C)ccc3c(Nc4ccc(Cl)cc4)nccc23)c5c(N)ncnc15"	0	NA	NA	1	1	"440808353"	NA
"802120"	802120	NA	"COc1cc(OC)c(C)c(Cc2ncccc2c3cc(Nc4c(C)cccc4NC(=O)C=C)ncn3)c1C"	0	NA	NA	1	1	"440800105"	NA
"802122"	802122	NA	"COc1ccc(Nc2ncc(Br)c(NCCCNC(=O)C3CCC3)n2)cc1"	0	NA	NA	1	1	"440808348"	NA
"802181"	802181	NA	"CC(C)OC(=O)OCOP(=O)(OCOC(=O)OC(C)C)C1CCCN(O)C1=O"	0	NA	NA	1	1	"440800228"	NA
"802184"	802184	NA	"C[C@@]12CC\C=C(\Cn3cc(CNCCc4c[nH]c5ccc(Cl)cc45)nn3)/CC[C@@H]6[C@H](OC(=O)C6=C)[C@@H]1O2"	0	NA	NA	1	1	"440816702"	NA
"802251"	802251	NA	"C[C@@H]1CC[C@@H]2[C@@H]1[C@H](OC(=O)\C=C\C3CCCCC3)[C@@]4(C[C@@H](OC(=O)CO)[C@@]2(C)O4)C5CCCCC5"	0	NA	NA	1	1	"440799913"	NA
"802252"	802252	NA	"C[C@@H]1CC[C@@H]2[C@@H]1[C@H](OC(=O)\C=C(/C)\c3ccccc3)[C@@]4(C[C@@H](OC(=O)CO)[C@@]2(C)O4)C5CCCCC5"	0	NA	NA	1	1	"440802678"	NA
"802253"	802253	NA	"C[C@@H]1CC[C@@H]2[C@@H]1[C@H](OC(=O)c3ccc4ccccc4c3)[C@@]5(C[C@@H](OC(=O)CO)[C@@]2(C)O5)C6CCCCC6"	0	NA	NA	1	1	"440813665"	NA
"802254"	802254	NA	"C[C@@H]1CC[C@@H]2[C@@H]1[C@H](OC(=O)c3ccc4ccccc4c3C)[C@@]5(C[C@@H](OC(=O)CO)[C@@]2(C)O5)C6CCCCC6"	0	NA	NA	1	1	"440796979"	NA
"802367"	802367	NA	"Clc1ccc2c(NCCCN3CCN(CC3)c4nc(nc5ccccc45)n6ccnc6)ccnc2c1"	0	NA	NA	2	2	"440802682"	NA
"802450"	802450	"BAY-1251152"	"COc1cc(F)ccc1c2cc(Nc3cc(CS(=N)(=O)C)ccn3)ncc2F"	0	""	"Clinical trial"	2	2	"-1"	"1610358569"
"802536"	802536	NA	"C\C=C(\C)/C(=O)OC1C=C(CO)C(=O)C(OC(=O)\C(=C/C)\C)C1C(C)C"	0	NA	NA	2	1	"440807968"	NA
"802537"	802537	NA	"C\C=C(\C)/C(=O)OC1C=C(CO)C(=O)C(OC(=O)C(C)(O)C(C)Cl)C1C(C)C"	0	NA	NA	1	1	"440807977"	NA
"802538"	802538	NA	"CN1CCN(Cc2ccc(NC(=O)c3cnc(C)c(c3)C#Cc4c(N)ncc5ccc(F)cc45)cc2C(F)(F)F)CC1"	0	NA	NA	2	2	"440805266"	NA
"802539"	802539	NA	"CN1CCN(Cc2ccc(NC(=O)c3ccc(C)c(c3)C#Cc4cnc(N)c5ccc(cc45)C#N)cc2C(F)(F)F)CC1"	0	NA	NA	2	2	"440816190"	NA
"802540"	802540	NA	"CN1CCN(Cc2ccc(NC(=O)c3cncc(c3)C#Cc4c(N)ncc5ccc(F)cc45)cc2C(F)(F)F)CC1"	0	NA	NA	2	2	"440807959"	NA
"802541"	802541	NA	"CN1CCN(Cc2ccc(NC(=O)c3cnc(C)c(c3)C#Cc4c(N)ncc5ccccc45)cc2C(F)(F)F)CC1"	0	NA	NA	2	2	"440810756"	NA
"802542"	802542	NA	"CN1CCN(Cc2ccc(NC(=O)c3ccc(C)c(c3)C#Cc4cncc5ncccc45)cc2C(F)(F)F)CC1"	0	NA	NA	2	2	"440816187"	NA
"802544"	802544	NA	"COc1ccc2c(N)ncc(C#Cc3cc(cnc3C)C(=O)Nc4ccc(CN5CCN(C)CC5)c(c4)C(F)(F)F)c2c1"	0	NA	NA	2	2	"440813498"	NA
"802545"	802545	NA	"CN1CCN(Cc2ccc(NC(=O)c3ccc(C)c(c3)C#Cc4cnc(N)c5ccc(F)cc45)cc2C(F)(F)F)CC1"	0	NA	NA	2	2	"440810772"	NA
"802546"	802546	NA	"COc1ccc2cnc(N)c(C#Cc3cc(cnc3C)C(=O)Nc4ccc(CN5CCN(C)CC5)c(c4)C(F)(F)F)c2c1"	0	NA	NA	2	2	"440816192"	NA
"802547"	802547	NA	"CN1CCN(Cc2ccc(NC(=O)c3cnc(C)c(c3)C#Cc4cnc(NC5CC5)c6ncccc46)cc2C(F)(F)F)CC1"	0	NA	NA	2	2	"440810770"	NA
"802623"	802623	NA	"CCCCCCCCCCCCCCCCCCOc1ccccc1CC(=O)NCC[N+]2(C)CCOCC2"	0	NA	NA	1	1	"440810810"	NA
"802642"	802642	NA	"COc1ccc(NC(=O)c2cccc(c2)C3CCc4c(O3)cc(OC)c(OC)c4OC)cc1"	0	NA	NA	1	1	"440810812"	NA
"802661"	802661	NA	"NC1=C(C#N)C(c2ccc3ccccc3c2O1)c4cc5ccccc5n6nnnc46"	0	NA	NA	1	1	"440805295"	NA
"802743"	802743	NA	"Cc1ccc(cc1)S(=O)(=O)c2nc(oc2S(=O)C)c3ccccc3"	0	NA	NA	1	1	"440802513"	NA
"802752"	802752	NA	"ClC(=C1NC(=O)N/C/1=N\S(=O)(=O)N2CCCCC2)Cl"	0	NA	NA	1	1	"440799698"	NA
"802770"	802770	NA	"Cc1ccc(cc1)c2nc(N3CCNCC3)c4oc(nc4n2)c5ccccc5"	0	NA	NA	1	1	"440805260"	NA
