"nsc","prefix","pubchem_id","total_probes","total_good_probes","name","testing_status","smiles","confidential_flag","mechanism"
797937,"S",-1,1,1,"Sulfatinib","FDA approved","CN(C)CCNS(=O)(=O)Cc1cccc(Nc2nccc(Oc3ccc4[nH]c(C)cc4c3)n2)c1",0,"PK:YK,FGFR"
797938,"S",-1,2,2,"","Clinical trial","COc1nnc2ccc(nn12)N3CCC(CC3)c4ccc(OCCN5CCN(C)C(=O)[C@H]5C)cc4",0,""
798200,"S",-1,2,2,"","Clinical trial","CN(C)S(=O)(=O)c1ccccc1Nc2nc(Nc3ccc(CN4CCN(C)CC4)cc3)ncc2Cl",0,"PK:AXL"
798303,"S",-1,1,1,"","Clinical trial","O=C(Cc1ccccc1)Nc2nnc(CCSCCc3nnc(NC(=O)Cc4ccccc4)s3)s2",0,""
798304,"S",-1,3,3,"","Clinical trial","C[C@]12C[C@@H](C3=C4CCC(=O)C=C4CC[C@H]3[C@@H]1CC[C@@]2(O)C(F)(F)C#C)c5ccc(cc5)C6CC6",0,"MDM2"
4962,"S",-1,1,1,"p-Toluhydroquinol",NA,"Cc1cc(O)ccc1O",0,NA
37896,"S",-1,2,1,"",NA,"CC(CN(C)C)Oc1ccccc1NC2=C(Cl)C(=O)C(=C(Cl)C2=O)Nc3ccccc3OC(C)CN(C)C",0,NA
89400,"S",-1,2,1,"",NA,"O=C1C=C(Nc2ccccc2)c3ncccc3C1=O",0,NA
99300,"S",-1,1,1,"",NA,"CCCCc1cc(O)ccc1O",0,NA
99310,"S",-1,1,1,"Hydroquinone, octyl-",NA,"CCCCCCCCc1cc(O)ccc1O",0,NA
293856,"S",-1,1,1,"B704949F149",NA,"",0,NA
407959,"S",-1,1,1,"",NA,"Oc1ccc(O)c(CC=C)c1",0,NA
797172,"S",-1,2,2,"","Clinical trial","Cc1c(cnn1CC23CC4CC(CC(C4)C2)C3)c5ccc(nc5C(=O)O)N6CCc7cccc(C(=O)Nc8nc9ccccc9s8)c7C6",0,""
797934,"S",-1,3,2,"Plinabulin","Clinical trial","CC(C)(C)c1[nH]cnc1\C=C\2/NC(=O)\C(=C\c3ccccc3)\NC2=O",0,""
798517,"S",-1,1,1,"","Clinical trial","NC(=O)c1nc(oc1Nc2ccc(cc2)C(=O)N3CCOCC3)c4c(F)cccc4Cl",0,"PK:TYK2"
798799,"S",-1,1,1,"","Clinical trial","Nc1nc(N)c(C#N)c(N[C@@H](C2CC2)C3=Nc4c(F)ccc(Cl)c4C(=O)N3c5cccnc5)n1",0,""
798846,"S",-1,3,3,"","Clinical trial","CN1CCN(CCOc2ccc(c(C)c2Cl)c3c(sc4ncnc(O[C@H](Cc5ccccc5OCc6ccnn6CC(F)(F)F)C(=O)O)c34)c7oc(F)cc7)CC1",0,""
799318,"S",-1,1,1,"","Clinical trial","NC(=O)c1c2NCCC(C3CCN(CC3)C(=O)C=C)n2nc1c4ccc(Oc5ccccc5)cc4",0,"PK:BTK"
799908,"S",-1,1,1,"","Clinical trial","Clc1ccccc1SC2C(=O)CC(NC2=O)(c3ccc(cc3)N4CCOCC4)c5ccsc5",0,"LDHA"
800030,"S",-1,1,1,"","Clinical trial","CC1(N)CCN(CC1)c2cccnc2NC(=O)c3nc(cnc3N)c4ncccc4C(F)(F)F",0,""
800405,"S",-1,1,1,"","Clinical trial","CC(C)Oc1ccc(cc1F)c2nn([C@@H](C)C3=C(C(=O)c4cc(F)ccc4O3)c5cccc(F)c5)c6ncnc(N)c26",0,""
800522,"S",-1,2,2,"","Clinical trial","C[C@H]1CNC(=O)c2cnn3ccc(N[C@H](C)c4cc(F)ccc4O1)nc23",0,"PK:ROS1,ALK"
800525,"S",-1,2,2,"","Clinical trial","C[C@@H]1COCCN1c2cc(c3ccnn3C)c4ccnc(c5ccn[nH]5)c4n2",0,"PK:ATR"
800729,"S",-1,2,2,"","Clinical trial","C[C@H](Nc1ccc2c(OCCn3cc(nc23)N4[C@@H](COC4=O)C(F)F)c1)C(=O)N",0,""
800888,"S",-1,2,2,"","Clinical trial","Cc1cc(ccc1C(=O)NC2CC2)c3cnn4c(NC[C@@H]5C[C@](C)(O)C5)cc(Oc6cccnc6)nc34",0,"PK:TTK"
800893,"S",-1,2,2,"","Clinical trial","CC1(C)CCC2(CC1)N[C@H]([C@H](c3ccnc(Cl)c3F)[C@]24C(=O)Nc5cc(Cl)ccc45)C(=O)N[C@@H]6CC[C@H](OC6)C(=O)N",0,"MDM2"
801082,"S",-1,1,1,"","Clinical trial","Cn1cc(cn1)c2cc3c(ncnn3c2)N4CCN(CC4)c5ncc(cn5)[C@@](C)(N)c6ccc(F)cc6",0,""
801089,"S",-1,1,1,"","Clinical trial","CNc1ncc2C=C(C(=O)N(CCCN3CCN(CC3)C(=O)C=C)c2n1)c4c(Cl)c(OC)cc(OC)c4Cl",0,"PK:FGFR"
801230,"S",-1,2,2,"","Clinical trial","Cc1nnn(C)c1c2cnc3c4ccc(cc4n([C@@H](C5CCOCC5)c6ccccc6)c3c2)C(C)(C)O",0,""
801661,"S",-1,1,1,"","Clinical trial","Cc1n[nH]cc1c2cc3N=C(NC(=O)c3s2)C4CC5CCN4CC5",0,"PK:CDC7"
802100,"S",-1,2,2,"","Clinical trial","CN1CCN(CC1)c2ccc(Nc3ncc4C=C(C#N)C(=O)N(C5CCCC5)c4n3)cc2",0,"PK:CDK"
802450,"S",-1,2,2,"","Clinical trial","COc1cc(F)ccc1c2cc(Nc3cc(CS(=N)(=O)C)ccn3)ncc2F",0,""
802820,"S",-1,2,2,"","Clinical trial","CCC(CC)n1cnc2c(nc(nc12)N3CC4CCC(C3)O4)c5cnc(N)cn5",0,"PK:MTOR"
802821,"S",-1,2,2,"","Clinical trial","C[C@H]1COCCN1c2nc(nc(n2)c3cnc(N)cc3C(F)F)N4CCOCC4",0,"PK:MTOR"
802822,"S",-1,1,1,"","Clinical trial","COc1ccc(nn1)[C@@H](O)c2cc(c(F)cc2Cl)c3ncnc4cc(ccc34)N5CCOCC5",0,""
803248,"S",-1,2,2,"","Clinical trial","CS(=O)(=O)Nc1cc(cnc1Cl)c2ccc3ncnc(Nc4ccc(F)c(Cl)c4)c3c2",0,"PK:EGFR"
803409,"S",-1,1,1,"","Clinical trial","COc1cnccc1Nc2nc(ncc2OC)c3nn(Cc4c(F)cc(OCCO)cc4F)c5ccccc35",0,"PK:BUB1"
803410,"S",-1,2,2,"","Clinical trial","Cn1nccc1Nc2nccc(n2)c3cc4C(=O)N(CCN5CCOCC5)C(C)(C)c4s3",0,"PK:ERK"
803789,"S",-1,1,1,"","Clinical trial","CC(C)N1C(=O)N(C)c2cnc3cc(F)c(cc3c12)c4ccc(OCCCN5CCCCC5)nc4",0,"PK:ATM"
804041,"S",-1,1,1,"","Clinical trial","CO[C@H]1\C=C\C[C@H](C)[C@@H](C)S(=O)(=O)NC(=O)c2ccc3OC[C@]4(CCCc5cc(Cl)ccc45)CN(C[C@@H]6CC[C@@H]16)c3c2",0,""
804254,"S",-1,1,1,"","Clinical trial","CC1(N)CCN(CC1)c2cnc(c(N)n2)c3cccc(Cl)c3Cl",0,""
804518,"S",-1,1,1,"","Clinical trial","COCc1c(CN2CCNC(=O)C2)n3ncnc(N)c3c1c4cc5cc(C)cc(OC)c5s4",0,"PK:FGFR"
804520,"S",-1,1,1,"","Clinical trial","COc1ncc(c(OC)n1)c2nc3C(=O)N([C@@H](c4ccc(Cl)cc4)c3n2C(C)C)C5=CC(=CN(C)C5=O)Cl",0,"MDM2"
804521,"S",-1,1,1,"S-222611","Clinical trial","CC#C\C(=N/OC[C@H]1COCCN1)\c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2",0,"PK:EGFR,ERBB2"
804861,"S",-1,1,1,"","Clinical trial","C[C@@H]1CN(CC(=O)N2CC(C)(C)c3nc(CO)c(Cc4ccc(F)cc4)cc23)[C@@H](CN5CCOC[C@H]5C)CN1",0,"IAP"
804962,"S",-1,1,1,"","Clinical trial","COCCNc1cc(NC(=O)N2CCCc3cc(CN4CCN(C)CC4=O)c(C=O)nc23)ncc1C#N",0,"PK:FGFR"
805149,"S",-1,1,1,"","Clinical trial","CC(C)(O)[C@@H]1CC[C@H](CC1)Nc2ccc3ncc(c4cccc(c4)C(F)(F)F)n3n2",0,""
805500,"S",-1,1,1,"","Clinical trial","Cc1c(Br)c(Br)c2CCCn3c(nc1c23)N4CCNCC4",0,"PK:CDK"
805596,"S",-1,1,1,"","Clinical trial","CN1CCN(CC1)C(=O)COc2ccc(cc2)[C@@]34C[C@@H]5C[C@@H](C[C@@H](C5)C3)C4",0,""
805746,"S",-1,2,2,"","Clinical trial","CNC(=O)c1ccc(Nc2nc(OC3CCCC3)c4c(c[nH]c4n2)c5ccc6nc(C)oc6c5)c(OC)c1",0,"PK:TTK"
