Experiment Name	Probe Name	mirbase_name	accession	BR:MCF7	BR:MDA_MB_231	BR:HS578T	BR:BT_549	BR:T47D	CNS:SF_268	CNS:SF_295	CNS:SF_539	CNS:SNB_19	CNS:SNB_75	CNS:U251	CO:COLO205	CO:HCC_2998	CO:HCT_116	CO:HCT_15	CO:HT29	CO:KM12	CO:SW_620	LE:CCRF_CEM	LE:HL_60	LE:K_562	LE:MOLT_4	LE:RPMI_8226	LE:SR	ME:LOXIMVI	ME:MALME_3M	ME:M14	ME:SK_MEL_2	ME:SK_MEL_28	ME:SK_MEL_5	ME:UACC_257	ME:UACC_62	ME:MDA_MB_435	ME:MDA_N	LC:A549	LC:EKVX	LC:HOP_62	LC:HOP_92	LC:NCI_H226	LC:NCI_H23	LC:NCI_H322M	LC:NCI_H460	LC:NCI_H522	OV:IGROV1	OV:OVCAR_3	OV:OVCAR_4	OV:OVCAR_5	OV:OVCAR_8	OV:SK_OV_3	OV:NCI_ADR_RES	PR:PC_3	PR:DU_145	RE:786_0	RE:A498	RE:ACHN	RE:CAKI_1	RE:RXF_393	RE:SN12C	RE:TK_10	RE:UO_31
RNA: Agilent Human miRNA (V2)	hsa-miR-629*	hsa-mir-629	MI0003643	-3.46996	-3.25054	-4.02109	-3.14172	-3.41228	-3.48539	-3.09348	-3.86184	-4.30556	-2.81018	-3.20248	-3.54256	-1.2044	-2.51135	-3.45342	-4.11624	-3.10718	-3.1052	-2.04506	-3.16745	-1.2252	-2.705	-2.23059	-1.2873	-2.12721	-3.01957	-3.79915	-2.92117	-2.49019	-0.33745	-2.50556	-3.5805	-3.22795	-2.13481	-2.70022	-3.68673	-3.38232	-2.63726	-4.15317	-3.91625	-3.81213	-2.93646	-3.39323	-3.4731	-2.93535	-3.42396	-3.74348	-3.54744	-3.04477	-3.12372	-3.36612	-3.84348	-3.62418	-2.89162	-1.27517	-3.59634	-2.90805	-4.46644	-3.09041	-3.10768
RNA: Agilent Human miRNA (V2)	hsa-miR-630	hsa-mir-630	MI0003644	-2.35821	1.36509	0.49767	2.50378	-2.53865	-0.75395	-0.43126	0.2813	-2.56394	-3.69773	-2.10301	0.03676	1.80295	-2.20111	-1.25916	-3.91505	-0.40702	-0.82551	1.31612	1.84445	-1.00644	1.34017	4.98064	2.32327	3.95478	-1.95739	0.09339	-2.65595	-2.60742	-3.21253	-3.28119	-0.65263	-2.90613	-3.53174	-2.89084	-2.6529	-1.72765	-1.02435	-1.3226	-0.93351	-1.96022	1.65645	0.5137	-1.35859	-3.0705	-3.45364	-3.64653	-1.06503	-3.04477	-3.92938	-3.21189	-2.0909	-3.12125	-2.34662	-1.14451	-2.00834	-1.22207	-1.7531	-3.162	-0.02208
RNA: Agilent Human miRNA (V2)	hsa-miR-636	hsa-mir-636	MI0003651	-4.00187	-3.52926	-4.41023	-3.4049	-3.41228	-3.50064	-2.92215	-3.86184	-4.30556	-3.69773	-3.20248	-3.64656	-3.13788	-3.36956	-3.45342	-4.11624	-3.68703	-4.38761	-2.56024	-3.16745	-1.37984	-3.20055	-2.8066	-2.26044	-3.64999	-3.34473	-3.95806	-3.67336	-2.60742	-3.21253	-3.36034	-4.15185	-3.22795	-2.46884	-2.89084	-4.32847	-3.4968	-3.60636	-4.37408	-3.91625	-4.28534	-3.1765	-3.86002	-3.99633	-3.0705	-3.45364	-3.7852	-3.32281	-3.04477	-3.92938	-3.36612	-4.33961	-3.62418	-2.89402	-3.11558	-4.22136	-3.49615	-4.38193	-3.162	-3.90014
RNA: Agilent Human miRNA (V2)	hsa-miR-638	hsa-mir-638	MI0003653	-0.34978	0.67078	-0.62127	2.60674	0.10003	1.24051	1.15081	-0.16413	-0.14671	0.02948	0.80938	0.85734	1.47246	0.3365	0.43338	-0.89843	0.15774	0.33086	3.47052	1.09541	1.47112	0.8048	3.81494	2.25401	2.142	-0.16323	0.91181	-0.59096	-0.24297	0.57837	-0.12845	1.12865	-0.33738	-0.39785	0.32129	0.26277	-0.43952	0.36853	0.34057	-0.70203	-1.03617	1.54866	-0.5517	0.4165	-0.42465	-0.85415	-0.94553	1.65053	-0.164	-0.51811	-0.36467	0.08246	-0.63735	-0.27656	1.30064	0.07094	-0.19642	0.38408	0.06726	0.67868
RNA: Agilent Human miRNA (V2)	hsa-miR-650	hsa-mir-650	MI0003665	-4.00187	-3.52926	-4.41023	-2.51179	-3.41228	-2.32291	-2.49128	-3.86184	-4.30556	-3.69773	-2.72121	-3.64656	-3.61457	-3.30111	-3.3957	-4.11624	-3.68703	-3.06687	-2.18339	-2.48654	-1.37984	-3.20055	-2.90483	-2.26044	-1.79442	-3.34473	-1.96977	-3.67336	-2.60742	-3.21253	-3.36034	-2.36875	-3.22795	-3.53174	-2.89084	-4.32847	-3.4968	-3.60636	-3.15141	-3.91625	-4.28534	-2.37106	-3.90315	-2.76485	-3.0705	-3.45364	-3.7852	-2.03256	-3.04477	-3.92938	-3.36612	-2.50489	-3.62418	-2.89402	-1.92556	-2.78972	-3.49615	-2.07551	-3.162	-2.46527
RNA: Agilent Human miRNA (V2)	hsa-miR-652	hsa-mir-652	MI0003667	-1.09718	-2.62929	-3.75228	-2.62354	-2.21281	-3.63916	-3.09348	-3.57932	-2.92975	-3.05172	-3.20248	-2.31416	-2.30832	-3.01193	-3.40378	-1.57609	-2.12146	-2.67314	-1.31757	-0.70404	-1.32445	-0.6538	-2.90483	-2.26044	-2.87011	-1.39166	-1.67347	-0.38511	-0.98781	-1.98806	-0.73371	-1.53445	-1.13044	-1.47042	-1.82847	-3.48964	-2.28323	-2.98678	-4.01897	-1.45848	-2.81739	-1.62596	-2.14032	-1.76807	-1.55208	-3.15081	-2.6097	-3.66053	-2.62758	-3.92938	-1.56267	-3.04713	-2.85144	-2.89402	-3.74586	-3.24211	-3.07745	-3.33597	-3.162	-3.92082
RNA: Agilent Human miRNA (V2)	hsa-miR-654-3p	hsa-mir-654	MI0003676	-3.85639	-3.52926	-0.40104	-2.37087	-3.41228	0.11373	-2.26476	-2.8346	0.03085	-3.42554	-1.37193	-3.64656	-3.61457	-3.39764	-3.45342	-4.11624	-3.68703	-4.38761	-3.54526	-3.16745	-1.0731	-3.20055	-2.90483	-2.26044	-4.2572	-3.34473	-3.97961	-3.67336	-2.60742	-3.21253	-3.36034	-4.37975	-3.22795	-2.21163	-1.34096	-4.32847	-3.18701	-3.60636	-0.44755	-0.65587	-4.28534	-3.1765	-3.29217	-4.02758	-3.0705	-3.45364	-3.7852	-3.66053	-3.04477	-3.92938	-3.36612	-4.33961	-3.62418	-2.89402	-2.05436	-4.39842	-3.49615	-4.54925	-3.162	-3.99791
RNA: Agilent Human miRNA (V2)	hsa-miR-654-5p	hsa-mir-654	MI0003676	-4.00187	-3.52926	-4.10852	-2.87386	-3.41228	-3.18776	-3.09348	-3.86184	-3.13775	-3.69773	-3.20248	-3.64656	-3.61457	-3.39764	-3.45342	-4.11624	-3.68703	-4.38761	-1.50687	-3.16745	-1.37984	-3.20055	-2.7927	-2.26044	-3.69663	-3.34473	-3.97961	-3.67336	-2.60742	-3.21253	-3.36034	-3.68588	-3.22795	-2.70478	-2.89084	-4.32847	-3.4968	-3.60636	-3.50716	-3.83356	-4.28534	-3.1765	-3.90315	-4.02758	-3.0705	-3.45364	-3.7852	-3.36542	-3.04477	-3.92938	-3.36612	-4.33961	-3.62418	-2.89402	-3.77258	-4.51288	-3.49615	-4.54925	-3.162	-3.99791
RNA: Agilent Human miRNA (V2)	hsa-miR-660	hsa-mir-660	MI0003684	-1.78878	-2.0341	-3.10599	-0.2116	-0.08504	-1.35954	-2.25394	-2.49386	-0.98743	-1.95524	-2.45013	-0.36419	-0.423	-1.85502	-2.4036	-3.07872	-0.13859	-1.9595	-1.80237	-1.08102	-1.22777	-0.69016	-1.14807	-2.26044	-2.80554	0.73884	-0.26101	0.78299	0.68025	0.92137	1.12643	0.10397	0.99393	0.58708	-1.528	-1.3076	-2.98491	-2.4421	0.74451	0.0042	-0.85784	-1.84318	0.50337	-1.08884	-2.09431	-2.05651	-2.08986	-3.05555	-1.72335	-2.49525	-0.36152	-1.69898	-2.11381	-2.89402	-3.84985	-3.47599	-2.24846	-0.79932	-3.162	-3.99791
RNA: Agilent Human miRNA (V2)	hsa-miR-663	hsa-mir-663	MI0003672	-3.12829	-2.64675	-4.09345	-1.0298	-3.41228	-1.51232	-2.99001	-3.48927	-3.38248	-2.14246	-2.69991	-2.90523	0.52452	-1.42031	-2.45824	-3.11075	-1.14658	-2.80473	0	-2.68862	-1.26219	-1.74091	0.63847	-0.17636	-0.99481	-2.81791	-2.71382	-3.01655	-1.84877	-1.29662	-1.64291	-1.63103	-3.11673	-3.03495	-2.75104	-2.58673	-2.47652	-1.50917	-3.03474	-2.56473	-2.90961	-1.73718	-3.79639	-2.83036	-1.8014	-2.65432	-2.80993	-1.37185	-3.04477	-0.71349	-2.77099	-2.80476	-3.62418	-2.2386	-0.47229	-2.90112	-2.52215	-3.00925	-2.292	-2.64197
RNA: Agilent Human miRNA (V2)	hsa-miR-671-5p	hsa-mir-671	MI0003760	-3.41587	-2.53559	-4.09494	-0.67353	-3.41228	-2.18314	-2.36307	-3.33565	-3.05657	-3.1912	-2.57021	-2.67243	-2.04961	-2.78002	-2.81178	-3.30936	-2.69627	-2.61813	0.57124	-2.01106	-1.37984	-3.16963	-1.40839	-1.26795	-1.77725	-3.23931	-2.19385	-3.67336	-2.60742	-3.07717	-3.11685	-2.12318	-3.22795	-3.53174	-2.89084	-3.24202	-3.37399	-2.90956	-2.98191	-3.91625	-4.28534	-2.43679	-3.90315	-2.47342	-3.0705	-3.45364	-3.73683	-1.75202	-3.04477	-3.92938	-3.32541	-2.39648	-3.62418	-2.89402	-1.71517	-3.2392	-3.30296	-2.71136	-3.162	-2.49634
RNA: Agilent Human miRNA (V2)	hsa-miR-7	hsa-mir-7-1	MI0000263	3.03483	1.49352	0.18791	-0.87397	1.11347	0.42431	0.52264	0.90599	-1.09006	-0.67649	-0.46102	3.18817	2.55145	3.1731	2.52641	3.34561	3.30614	3.36866	0.63294	0.15476	1.15334	2.00932	0.94825	2.73977	1.16358	-2.09654	0.68017	-0.78713	0.39465	-0.2019	-1.23955	-0.09109	0.62323	1.14798	1.09934	0.33248	0.22708	0.4363	-0.28636	0.50634	0.31711	1.91405	1.07699	0.78061	-0.2339	0.84434	0.87782	0.01346	-0.89199	-2.50155	-1.09304	1.78433	0.23285	0.4258	-0.48256	0.82434	0.50897	0.4995	0.89836	-0.27697
RNA: Agilent Human miRNA (V2)	hsa-miR-7(2)	hsa-mir-7-2	MI0000264	3.03483	1.49352	0.18791	-0.87397	1.11347	0.42431	0.52264	0.90599	-1.09006	-0.67649	-0.46102	3.18817	2.55145	3.1731	2.52641	3.34561	3.30614	3.36866	0.63294	0.15476	1.15334	2.00932	0.94825	2.73977	1.16358	-2.09654	0.68017	-0.78713	0.39465	-0.2019	-1.23955	-0.09109	0.62323	1.14798	1.09934	0.33248	0.22708	0.4363	-0.28636	0.50634	0.31711	1.91405	1.07699	0.78061	-0.2339	0.84434	0.87782	0.01346	-0.89199	-2.50155	-1.09304	1.78433	0.23285	0.4258	-0.48256	0.82434	0.50897	0.4995	0.89836	-0.27697
RNA: Agilent Human miRNA (V2)	hsa-miR-7(3)	hsa-mir-7-3	MI0000265	3.03483	1.49352	0.18791	-0.87397	1.11347	0.42431	0.52264	0.90599	-1.09006	-0.67649	-0.46102	3.18817	2.55145	3.1731	2.52641	3.34561	3.30614	3.36866	0.63294	0.15476	1.15334	2.00932	0.94825	2.73977	1.16358	-2.09654	0.68017	-0.78713	0.39465	-0.2019	-1.23955	-0.09109	0.62323	1.14798	1.09934	0.33248	0.22708	0.4363	-0.28636	0.50634	0.31711	1.91405	1.07699	0.78061	-0.2339	0.84434	0.87782	0.01346	-0.89199	-2.50155	-1.09304	1.78433	0.23285	0.4258	-0.48256	0.82434	0.50897	0.4995	0.89836	-0.27697
RNA: Agilent Human miRNA (V2)	hsa-miR-7-1*	hsa-mir-7-1	MI0000263	-1.16284	-2.37641	-2.83033	-3.80239	-2.12892	-2.50563	-2.72519	-1.75937	-3.41502	-2.52086	-2.50481	-0.98885	-0.70387	-0.35242	-0.27593	-1.1302	-0.39472	-0.60056	-0.91233	-0.97846	-0.91409	-0.08225	-2.62112	-1.08157	-2.60515	-3.12028	-1.41098	-2.79324	-1.85967	-1.79041	-2.64913	-3.23662	-2.2898	-2.06952	-2.02682	-2.42405	-2.02339	-2.12712	-3.73415	-3.30697	-2.21272	-0.60032	-2.30748	-2.70529	-1.63937	-2.96207	-2.9117	-2.53024	-2.36563	-3.92938	-2.31577	-1.57581	-3.28229	-2.89402	-3.27198	-2.53301	-2.78643	-2.38641	-2.17659	-3.60452
RNA: Agilent Human miRNA (V2)	hsa-miR-744	hsa-miR-744	MI0005559	-2.12266	-1.66664	-1.65545	-2.05367	-1.69313	-1.43841	-2.68551	-2.37198	-2.10096	-1.00348	-0.82505	-2.97807	-2.38125	-0.56831	-0.6368	-2.48135	-1.85694	-4.38761	-1.42129	-2.25348	-1.37984	-1.56624	-2.90483	-2.26044	-2.94914	-2.67794	-2.78549	-3.62163	-2.60742	-1.60166	-2.63724	-1.97539	-3.22795	-3.53174	-0.68552	-1.14762	-0.89618	-3.0532	-1.12956	-1.07664	-1.28535	-1.60142	-0.76531	-1.23311	0.04099	-1.54832	-1.63932	-2.91468	-1.8783	-2.95277	-2.14725	-1.28404	-1.16166	-2.89402	-3.38632	-2.57638	-2.62976	-2.13313	-2.44694	-2.43938
RNA: Agilent Human miRNA (V2)	hsa-miR-744*	hsa-miR-744	MI0005559	-4.00187	-3.52926	-4.41023	-3.66173	-3.41228	-3.63916	-3.09348	-3.86184	-4.30556	-3.69773	-3.20248	-3.64656	-3.61457	-3.39764	-3.45342	-4.11624	-3.68703	-4.38761	-3.54526	-3.16745	-1.25926	-3.20055	-2.90483	-2.26044	-4.2572	-3.34473	-3.97961	-3.67336	-2.60742	-3.21253	-3.36034	-4.147	-3.22795	-2.15961	-2.75419	-4.32847	-3.4968	-3.60636	-4.19033	-3.91625	-4.28534	-3.10362	-3.14613	-4.02758	-3.0705	-3.23692	-3.7852	-3.66053	-3.04477	-3.92938	-3.36612	-3.86824	-3.5923	-2.89402	-2.91956	-3.7528	-3.49615	-3.82867	-3.162	-3.85398
RNA: Agilent Human miRNA (V2)	hsa-miR-758	hsa-mir-758	MI0003757	-4.00187	-3.52926	-2.25885	-3.80239	-3.41228	-1.26511	-3.09348	-3.86184	-1.9161	-3.69773	-3.17236	-3.64656	-3.61457	-3.39764	-3.45342	-4.11624	-3.68703	-4.38761	-3.54526	-3.16745	-1.37984	-3.20055	-2.90483	-2.26044	-4.2572	-3.34473	-3.97961	-3.67336	-2.60742	-3.21253	-3.36034	-4.65498	-3.22795	-2.57036	-2.48619	-4.32847	-3.4968	-3.60636	-2.22303	-2.00264	-4.28534	-3.1765	-3.90315	-4.02758	-3.0705	-3.45364	-3.7852	-3.66053	-3.04477	-3.92938	-3.36612	-4.33961	-3.62418	-2.89402	-3.60465	-4.51288	-3.49615	-4.54925	-3.162	-3.99791
RNA: Agilent Human miRNA (V2)	hsa-miR-760	hsa-miR-760	MI0005567	-4.00187	-3.52926	-4.41023	-1.61834	-3.41228	-2.89868	-2.21356	-3.86184	-4.30556	-3.69773	-2.98079	-3.64656	-3.42123	-2.93835	-3.32488	-4.11624	-3.68703	-2.79023	-0.95451	-2.16606	-1.37984	-3.20055	-2.90483	-2.26044	-1.83896	-3.34473	-2.45878	-3.67336	-2.60742	-3.21253	-3.36034	-1.88418	-3.22795	-3.53174	-2.89084	-4.32847	-3.4968	-3.60636	-3.60541	-3.91625	-4.28534	-2.14502	-3.90315	-2.10016	-3.0705	-3.45364	-3.7852	-2.42756	-3.04477	-3.92938	-3.36612	-2.67614	-3.62418	-2.89402	-1.94588	-2.79947	-3.49615	-2.82372	-3.162	-2.08974
RNA: Agilent Human miRNA (V2)	hsa-miR-765	hsa-mir-765	MI0005116	-3.89425	-3.48765	-4.16058	-1.35471	-3.31727	-2.60606	-2.37107	-3.56055	-4.09537	-3.34107	-3.00486	-3.13954	-2.90733	-3.25612	-3.12202	-3.89742	-3.68703	-2.48288	0.30027	-1.87653	-1.37984	-3.14482	-0.89113	-1.28112	-2.29752	-3.34473	-2.54075	-3.67336	-2.60742	-3.21253	-3.36034	-2.30923	-3.22795	-3.53174	-2.89084	-3.4475	-3.47667	-3.15	-2.96891	-3.91625	-4.28534	-1.62171	-3.90315	-2.69099	-3.0705	-3.45364	-3.7852	-1.60394	-3.04477	-3.92938	-3.36612	-2.65158	-3.62418	-2.89402	-1.99721	-3.60978	-3.34393	-2.51997	-3.162	-2.78218
RNA: Agilent Human miRNA (V2)	hsa-miR-766	hsa-mir-766	MI0003836	-3.47921	-2.67505	-4.26324	-2.52911	-2.11126	-2.45673	-2.35784	-3.69486	-3.7321	-3.42688	-2.75766	-3.19373	-3.29501	-2.49646	-2.68076	-3.8096	-3.23722	-3.07485	-0.00265	-1.61006	0.39562	0.25402	-1.00665	-1.33552	-3.27905	-2.57987	-2.89748	-1.78543	-1.60094	-1.70014	-2.46247	-2.46721	-1.75055	-0.8165	-1.98201	-3.01244	-3.14193	-3.18035	-3.7752	-2.06477	-3.51526	-2.27608	-1.33179	-3.17328	-2.17547	-1.59826	-2.64031	-2.41105	-1.72347	-1.61359	-1.82076	-3.00255	-1.63867	-1.9469	-2.74538	-3.01228	-3.49615	-2.88668	-2.50895	-3.48863
RNA: Agilent Human miRNA (V2)	hsa-miR-768-3p	NA	NA	2.14132	0.58313	-0.12548	0.4329	1.91258	0.80089	1.31066	0.89072	0.65151	1.51086	1.51988	1.40689	1.53316	0.60333	1.35417	1.94561	1.30195	1.42551	1.25211	2.22883	1.08955	1.81797	2.00131	1.36466	0.53178	0.95702	0.9961	1.14645	0.88326	0.76291	1.28416	0.02459	0.09896	-0.16502	1.16563	0.74524	1.51671	0.69468	1.05717	0.93143	1.09914	0.6832	0.27965	0.31511	0.25355	0.15217	0.64546	1.27803	1.87325	1.19812	1.27068	0.60851	-0.0327	1.12759	1.58587	0.96373	0.1466	1.84438	1.24713	1.01867
RNA: Agilent Human miRNA (V2)	hsa-miR-768-5p	NA	NA	-1.09901	-2.45949	-3.64093	-1.95977	-0.45249	-2.72477	-1.34885	-2.25643	-2.8314	-1.52697	-3.0366	-2.0402	-2.11919	-3.00172	-2.06646	-2.08142	-3.04109	-1.43596	-0.61694	-0.77059	-1.34908	-2.03774	-1.28648	-1.67893	-2.81897	-2.40953	-2.37368	-2.83852	-2.60742	-3.21253	-2.62644	-3.70796	-3.22795	-3.53174	-2.35938	-1.84918	-1.22437	-1.93947	-2.10207	-1.52817	-1.2953	-2.72895	-2.15273	-2.76946	-3.0705	-3.45364	-2.83395	-1.29846	-1.65395	-2.09367	-2.00687	-2.06987	-3.62244	-1.26524	-1.00516	-2.0834	-3.49615	-1.15866	-3.162	-1.69081
RNA: Agilent Human miRNA (V2)	hsa-miR-769-3p	hsa-mir-769	MI0003834	-3.94097	-3.52926	-4.41023	-3.43632	-3.41228	-3.63916	-3.09348	-3.86184	-4.30556	-3.69773	-3.20248	-3.64656	-3.61457	-3.39764	-3.45342	-4.11624	-3.68703	-4.08455	-2.50362	-3.12758	-1.37984	-3.20055	-2.90483	-2.26044	-3.39691	-3.34473	-3.97961	-3.67336	-2.60742	-3.18025	-3.36034	-3.20795	-3.22795	-3.31017	-2.89084	-4.32847	-3.4968	-3.60636	-4.37408	-3.91625	-4.28534	-3.16843	-3.86716	-4.02758	-3.0705	-3.45364	-3.7852	-3.31943	-3.04477	-3.92938	-3.36612	-3.73701	-3.62418	-2.89402	-2.16266	-3.93079	-3.49615	-3.68793	-3.162	-3.4632
RNA: Agilent Human miRNA (V2)	hsa-miR-769-5p	hsa-mir-769	MI0003834	-1.66208	-2.34533	-2.61956	-2.1031	-1.23166	-3.30664	-2.0568	-1.63854	-2.56064	-1.17001	-1.93822	-2.3618	-2.93419	-2.21762	-1.38984	-1.61457	-2.18786	-2.72301	-1.85057	-2.29471	-1.37984	-0.50982	-2.14354	-1.77273	-3.50813	-3.23256	-3.97961	-3.56586	-2.36323	-1.8316	-2.51336	-2.62678	-3.1808	-3.29355	-1.21773	-3.15166	-2.13895	-2.34822	-3.29194	-1.46999	-2.18522	-3.1765	-1.07163	-1.84945	-1.91615	-1.45176	-2.12779	-3.48493	-1.91946	-3.06761	-2.19864	-3.8414	-0.98243	-2.12375	-3.96246	-4.51081	-2.07368	-3.10347	-1.5743	-3.9181
RNA: Agilent Human miRNA (V2)	hsa-miR-770-5p	hsa-mir-770	MI0005118	-3.51704	-2.62061	-3.96707	-2.19266	-3.14569	-1.35559	-1.65224	-3.58771	-3.55867	-2.69837	-1.24115	-3.16034	-3.28189	-2.75052	-3.08926	-4.11624	-3.68703	-2.23913	-1.24394	-2.06952	-1.37984	-3.20055	-2.90483	-2.26044	-2.15933	-3.34473	-1.75472	-3.67336	-2.60742	-3.21253	-3.36034	-2.81464	-3.22795	-3.53174	-2.89084	-4.32847	-3.4968	-3.60636	-2.47621	-3.91625	-4.28534	-1.65403	-3.90315	-2.97748	-3.0705	-3.45364	-3.7852	-1.40141	-2.96843	-3.92938	-3.36612	-2.32026	-3.62418	-2.89402	-1.36111	-2.69422	-3.39778	-1.29873	-3.162	-2.10438
RNA: Agilent Human miRNA (V2)	hsa-miR-801	NA	NA	-1.62217	-1.93014	-3.16076	-0.07699	-2.38762	-0.82932	-1.64902	-1.94436	-2.28781	-1.60584	-1.46555	-1.36776	-0.98785	-1.84038	-1.86883	-1.7949	-1.04035	-0.81237	2.90311	-0.29159	-0.82147	0.1993	0.55887	0.58065	-1.85189	-2.60057	-1.27002	-2.63328	-1.26616	-2.26741	-1.50209	-1.49003	-2.62142	-3.46679	-2.13895	-2.03307	-1.93155	-1.09615	-2.25505	-2.6666	-3.26451	-1.04251	-3.45899	-1.5662	-1.89951	-2.51281	-2.65383	-0.02498	-1.74195	-2.33074	-1.91904	-2.06735	-2.85046	-1.03757	-1.67993	-2.83203	-1.83537	-1.69769	-1.779	-2.17574
RNA: Agilent Human miRNA (V2)	hsa-miR-873	hsa-miR-873	MI0005564	-4.00187	-3.52926	-4.41023	-2.58551	-3.41228	-3.63916	-2.8999	-3.86184	-4.22546	-3.07721	-2.23643	-3.64656	-3.61457	-3.39764	-3.45342	-4.11624	-3.68703	-4.38761	-3.54526	-3.16745	-1.37984	-3.20055	-2.90483	-2.26044	-4.2572	-3.34473	-3.72102	-1.20733	-1.73293	-2.62595	-3.20414	-4.65498	-1.58558	-1.78321	-2.89084	-2.81396	-3.4968	-3.60636	-4.37408	-3.91625	-4.28534	-3.1765	-3.90315	-4.02758	-3.0705	-3.45364	-3.7852	-3.66053	-3.04477	-3.92938	-3.29199	-4.33961	-3.59211	-2.89402	-3.96246	-4.51288	-3.49615	-4.54925	-3.162	-3.99791
RNA: Agilent Human miRNA (V2)	hsa-miR-874	hsa-miR-874	MI0005532	-2.72335	-2.33102	-3.14777	-0.25549	-2.47396	-1.1802	-1.23886	-1.89958	-2.2351	-1.9218	-1.30534	-1.02933	-1.03705	-1.44799	-1.91215	-2.42166	-2.30717	-1.9557	0.96246	-0.89476	-1.37984	-1.5293	-1.75142	-1.0275	0.72282	-2.47223	-1.20282	-2.40168	-2.50683	-1.07452	-2.26039	-0.60212	-3.22795	-2.63682	-2.31056	-2.1316	-1.92152	-1.44034	-1.25934	-2.37704	-3.38496	-0.27956	-3.59352	-1.28013	-1.70869	-3.10099	-2.32925	-0.54624	-2.721	-2.6313	-2.25366	-1.17308	-3.62418	-2.31733	0.42782	-0.86312	-2.93819	-1.18922	-2.10545	-0.56082
RNA: Agilent Human miRNA (V2)	hsa-miR-876-5p	hsa-miR-876-5p	MI0005542	-4.00187	-3.52926	-4.41023	-3.80239	-3.41228	-3.63916	-3.09348	-3.86184	-4.30556	-3.41204	-2.98369	-3.64656	-3.61457	-3.39764	-3.45342	-4.11624	-3.68703	-4.38761	-3.54526	-3.16745	-1.37984	-3.20055	-2.90483	-2.26044	-4.2572	-3.34473	-3.89016	-3.49968	-2.60742	-3.21253	-3.36034	-4.65498	-3.22795	-3.53174	-2.89084	-4.30446	-3.4968	-3.60636	-4.37408	-3.91625	-4.28534	-3.1765	-3.90315	-4.02758	-3.0705	-3.45364	-3.7852	-3.66053	-3.04477	-3.92938	-3.36612	-4.33961	-3.62418	-2.89402	-3.96246	-4.51288	-3.49615	-4.54925	-3.162	-3.99791
RNA: Agilent Human miRNA (V2)	hsa-miR-877	hsa-miR-877	MI0005561	-3.85074	-3.52926	-4.41023	-2.72414	-3.41228	-3.63916	-3.09348	-3.86184	-4.30556	-3.69773	-3.20248	-3.64656	-3.42194	-3.39764	-3.45342	-4.11624	-3.68703	-4.38761	-1.97494	-3.16745	-1.37984	-3.20055	-2.22978	-2.26044	-1.38581	-3.34473	-3.97961	-3.67336	-2.60742	-3.21253	-3.36034	-3.42247	-3.22795	-3.53174	-2.89084	-4.32847	-3.4968	-3.60636	-4.37408	-3.91625	-4.28534	-3.1765	-3.90315	-3.58212	-3.0705	-3.45364	-3.7852	-3.24436	-3.04477	-3.92938	-3.36612	-4.26147	-3.62418	-2.89402	-2.82765	-4.14411	-3.49615	-4.54925	-3.162	-3.02316
RNA: Agilent Human miRNA (V2)	hsa-miR-877(2)	hsa-miR-877	MI0005561	-3.85074	-3.52926	-4.41023	-2.72414	-3.41228	-3.63916	-3.09348	-3.86184	-4.30556	-3.69773	-3.20248	-3.64656	-3.42194	-3.39764	-3.45342	-4.11624	-3.68703	-4.38761	-1.97494	-3.16745	-1.37984	-3.20055	-2.22978	-2.26044	-1.38581	-3.34473	-3.97961	-3.67336	-2.60742	-3.21253	-3.36034	-3.42247	-3.22795	-3.53174	-2.89084	-4.32847	-3.4968	-3.60636	-4.37408	-3.91625	-4.28534	-3.1765	-3.90315	-3.58212	-3.0705	-3.45364	-3.7852	-3.24436	-3.04477	-3.92938	-3.36612	-4.26147	-3.62418	-2.89402	-2.82765	-4.14411	-3.49615	-4.54925	-3.162	-3.02316
RNA: Agilent Human miRNA (V2)	hsa-miR-877(3)	hsa-miR-877	MI0005561	-3.85074	-3.52926	-4.41023	-2.72414	-3.41228	-3.63916	-3.09348	-3.86184	-4.30556	-3.69773	-3.20248	-3.64656	-3.42194	-3.39764	-3.45342	-4.11624	-3.68703	-4.38761	-1.97494	-3.16745	-1.37984	-3.20055	-2.22978	-2.26044	-1.38581	-3.34473	-3.97961	-3.67336	-2.60742	-3.21253	-3.36034	-3.42247	-3.22795	-3.53174	-2.89084	-4.32847	-3.4968	-3.60636	-4.37408	-3.91625	-4.28534	-3.1765	-3.90315	-3.58212	-3.0705	-3.45364	-3.7852	-3.24436	-3.04477	-3.92938	-3.36612	-4.26147	-3.62418	-2.89402	-2.82765	-4.14411	-3.49615	-4.54925	-3.162	-3.02316
